Heroe 1,Heroe 2,Resultado Comics,Resultado Peliculas,Ganador
Iron Man (Mk 1),Kingo,0,1,0
Iron Man (Mk 1),Kingpin,1,0,0
Iron Man (Mk 1),Korath The Pursuer,1,1,1
Iron Man (Mk 1),Korg,2,2,2
Iron Man (Mk 1),Kro,1,2,0
Iron Man (Mk 1),Kurse,2,2,2
Iron Man (Mk 1),Kid Loki,1,1,1
Iron Man (Mk 1),Lady Loki,2,2,2
Iron Man (Mk 1),Leo Fitz,0,2,0
Iron Man (Mk 1),Leviathan,2,1,0
Iron Man (Mk 1),Loki,1,1,1
Iron Man (Mk 1),Loki (Mind Stone),2,2,2
Iron Man (Mk 1),Loki (Keeper Of The Multiverse),1,2,0
Iron Man (Mk 1),Loki (Variant L1130),2,2,2
Iron Man (Mk 1),Loki (King of Asgard),2,2,2
Iron Man (Mk 1),Luke Cage,0,2,0
Iron Man (Mk 1),M'baku,0,1,0
Iron Man (Mk 1),Makkari,2,2,2
Iron Man (Mk 1),Malekith (Reality Stone),2,2,2
Iron Man (Mk 1),Malekith,1,1,1
Iron Man (Mk 1),Mandarin,1,1,1
Iron Man (Mk 1),Mantis,0,1,0
Iron Man (Mk 1),Mighty Thor,1,2,0
Iron Man (Mk 1),MODOK,1,1,1
Iron Man (Mk 1),Moon Knight,2,1,0
Iron Man (Mk 1),Mr. Fantastic (Earth 838),1,2,0
Iron Man (Mk 1),Mr. Knight,2,1,0
Iron Man (Mk 1),Ms. America,2,2,2
Iron Man (Mk 1),Ms. Marvel,1,2,0
Iron Man (Mk 1),Mysterio,2,0,0
Iron Man (Mk 1),Namor,2,1,0
Iron Man (Mk 1),Nebula,1,0,0
Iron Man (Mk 1),Nick Fury,1,1,1
Iron Man (Mk 1),Nomad,2,2,2
Iron Man (Mk 1),Odin,2,1,0
Iron Man (Mk 1),Okoye,1,0,0
Iron Man (Mk 1),Outrider,0,1,0
Iron Man (Mk 1),Pepper Potts (Extremis),1,1,1
Iron Man (Mk 1),Phastos,1,1,1
Iron Man (Mk 1),Photon,1,2,0
Iron Man (Mk 1),Proxima Midnight,2,1,0
Iron Man (Mk 1),Quake,2,1,0
Iron Man (Mk 1),Quicksilver,1,2,0
Iron Man (Mk 1),Red Guardian,2,2,2
Iron Man (Mk 1),Red Skull (Stonekeeper),0,1,0
Iron Man (Mk 1),Red Skull,0,1,0
Iron Man (Mk 1),Rescue,1,0,0
Iron Man (Mk 1),Rocket Raccoon,0,1,0
Iron Man (Mk 1),Ronan The Accuser (Power Stone),1,2,0
Iron Man (Mk 1),Ronan The Accuser,2,1,0
Iron Man (Mk 1),Ronin,1,2,0
Iron Man (Mk 1),Scarlet Witch,2,2,2
Iron Man (Mk 1),Sersi (uni-mind),1,2,0
Iron Man (Mk 1),Sersi,0,1,0
Iron Man (Mk 1),Shang-Chi,2,1,0
Iron Man (Mk 1),She-Hulk,2,1,0
Iron Man (Mk 1),Shuri,1,2,0
Iron Man (Mk 1),Sif,2,1,0
Iron Man (Mk 1),Sinister Strange,2,0,0
Iron Man (Mk 1),Smart Hulk,2,1,0
Iron Man (Mk 1),Spectral Vision,1,1,1
Iron Man (Mk 1),Spider-Man,2,2,2
Iron Man (Mk 1),Star-Lord (Celestial Power),1,2,0
Iron Man (Mk 1),Star-Lord,2,2,2
Iron Man (Mk 1),Stature,1,2,0
Iron Man (Mk 1),Surtur,1,1,1
Iron Man (Mk 1),Swole Groot,2,1,0
Iron Man (Mk 1),Talos The Untamed,1,1,1
Iron Man (Mk 1),Taskmaster,1,1,1
Iron Man (Mk 1),Teenage Groot,2,2,2
Iron Man (Mk 1),Thanos,2,2,2
Iron Man (Mk 1),Thanos (Infinity Gauntlet),1,2,0
Iron Man (Mk 1),The Collector,1,2,0
Iron Man (Mk 1),The Executioner,1,1,1
Iron Man (Mk 1),The Grandmaster,1,1,1
Iron Man (Mk 1),The Great Protector,2,2,2
Iron Man (Mk 1),The Punisher,2,2,2
Iron Man (Mk 1),Thena,1,1,1
Iron Man (Mk 1),Thor (Pre-Ragnarok),1,1,1
Iron Man (Mk 1),Thor (Awakened),2,0,0
Iron Man (Mk 1),Thor,2,2,2
Iron Man (Mk 1),Ultron,2,1,0
Iron Man (Mk 1),Unworthy Thor,1,1,1
Iron Man (Mk 1),Valkyrie,0,2,0
Iron Man (Mk 1),Vision,1,2,0
Iron Man (Mk 1),Vulture,1,0,0
Iron Man (Mk 1),Wanda Maximoff (Pre-WandaVision),0,0,0
Iron Man (Mk 1),War Machine,2,2,2
Iron Man (Mk 1),Warlock,1,1,1
Iron Man (Mk 1),Wasp,2,1,0
Iron Man (Mk 1),Whiplash,1,2,0
Iron Man (Mk 1),Whiplash (Mark II),0,2,0
Iron Man (Mk 1),White Wolf,1,2,0
Iron Man (Mk 1),Winter Soldier,1,2,0
Iron Man (Mk 1),Wolverine,2,1,0
Iron Man (Mk 1),Wong,0,2,0
Iron Man (Mk 1),YellowJacket,1,2,0
Iron Man (Mk 1),Yondu,2,2,2
Iron Man (Mk 1),Zeus,1,2,0
Iron Man (Stark Gauntlet),Iron Man (Hulkbuster),0,2,0
Iron Man (Stark Gauntlet),Iron Monger,1,2,0
Iron Man (Stark Gauntlet),Iron Spider,1,1,1
Iron Man (Stark Gauntlet),Ironheart,1,1,1
Iron Man (Stark Gauntlet),Jemiah The Analyzer,1,1,1
Iron Man (Stark Gauntlet),Jessica Jones,2,1,0
Iron Man (Stark Gauntlet),Kaecilius,2,1,0
Iron Man (Stark Gauntlet),Kang the Conqueror,0,1,0
Iron Man (Stark Gauntlet),Killian,1,2,0
Iron Man (Stark Gauntlet),Killmonger,1,1,1
Iron Man (Stark Gauntlet),Kingo,2,2,2
Iron Man (Stark Gauntlet),Kingpin,1,1,1
Iron Man (Stark Gauntlet),Korath The Pursuer,2,1,0
Iron Man (Stark Gauntlet),Korg,2,2,2
Iron Man (Stark Gauntlet),Kro,1,1,1
Iron Man (Stark Gauntlet),Kurse,2,2,2
Iron Man (Stark Gauntlet),Kid Loki,1,2,0
Iron Man (Stark Gauntlet),Lady Loki,1,1,1
Iron Man (Stark Gauntlet),Leo Fitz,1,1,1
Iron Man (Stark Gauntlet),Leviathan,1,0,0
Iron Man (Stark Gauntlet),Loki,2,2,2
Iron Man (Stark Gauntlet),Loki (Mind Stone),2,2,2
Iron Man (Stark Gauntlet),Loki (Keeper Of The Multiverse),1,2,0
Iron Man (Stark Gauntlet),Loki (Variant L1130),2,1,0
Iron Man (Stark Gauntlet),Loki (King of Asgard),1,1,1
Iron Man (Stark Gauntlet),Luke Cage,0,1,0
Iron Man (Stark Gauntlet),M'baku,1,0,0
Iron Man (Stark Gauntlet),Makkari,2,1,0
Iron Man (Stark Gauntlet),Malekith (Reality Stone),2,1,0
Iron Man (Stark Gauntlet),Malekith,2,2,2
Iron Man (Stark Gauntlet),Mandarin,2,2,2
Iron Man (Stark Gauntlet),Mantis,1,0,0
Iron Man (Stark Gauntlet),Mighty Thor,1,2,0
Iron Man (Stark Gauntlet),MODOK,1,2,0
Iron Man (Stark Gauntlet),Moon Knight,2,2,2
Iron Man (Stark Gauntlet),Mr. Fantastic (Earth 838),1,1,1
Iron Man (Stark Gauntlet),Mr. Knight,2,2,2
Iron Man (Stark Gauntlet),Ms. America,0,2,0
Iron Man (Stark Gauntlet),Ms. Marvel,1,2,0
Iron Man (Stark Gauntlet),Mysterio,1,2,0
Iron Man (Stark Gauntlet),Namor,2,0,0
Iron Man (Stark Gauntlet),Nebula,1,1,1
Iron Man (Stark Gauntlet),Nick Fury,1,2,0
Iron Man (Stark Gauntlet),Nomad,1,1,1
Iron Man (Stark Gauntlet),Odin,2,1,0
Iron Man (Stark Gauntlet),Okoye,2,0,0
Iron Man (Stark Gauntlet),Outrider,2,2,2
Iron Man (Stark Gauntlet),Pepper Potts (Extremis),1,2,0
Iron Man (Stark Gauntlet),Phastos,2,2,2
Iron Man (Stark Gauntlet),Photon,2,2,2
Iron Man (Stark Gauntlet),Proxima Midnight,1,1,1
Iron Man (Stark Gauntlet),Quake,1,2,0
Iron Man (Stark Gauntlet),Quicksilver,1,1,1
Iron Man (Stark Gauntlet),Red Guardian,1,1,1
Iron Man (Stark Gauntlet),Red Skull (Stonekeeper),2,2,2
Iron Man (Stark Gauntlet),Red Skull,2,1,0
Iron Man (Stark Gauntlet),Rescue,2,1,0
Iron Man (Stark Gauntlet),Rocket Raccoon,1,0,0
Iron Man (Stark Gauntlet),Ronan The Accuser (Power Stone),2,2,2
Iron Man (Stark Gauntlet),Ronan The Accuser,1,1,1
Iron Man (Stark Gauntlet),Ronin,1,1,1
Iron Man (Stark Gauntlet),Scarlet Witch,2,2,2
Iron Man (Stark Gauntlet),Sersi (uni-mind),1,1,1
Iron Man (Stark Gauntlet),Sersi,2,1,0
Iron Man (Stark Gauntlet),Shang-Chi,2,2,2
Iron Man (Stark Gauntlet),She-Hulk,2,2,2
Iron Man (Stark Gauntlet),Shuri,1,2,0
Iron Man (Stark Gauntlet),Sif,2,2,2
Iron Man (Stark Gauntlet),Sinister Strange,2,1,0
Iron Man (Stark Gauntlet),Smart Hulk,2,2,2
Iron Man (Stark Gauntlet),Spectral Vision,2,0,0
Iron Man (Stark Gauntlet),Spider-Man,2,1,0
Iron Man (Stark Gauntlet),Star-Lord (Celestial Power),1,0,0
Iron Man (Stark Gauntlet),Star-Lord,2,2,2
Iron Man (Stark Gauntlet),Stature,2,1,0
Iron Man (Stark Gauntlet),Surtur,2,1,0
Iron Man (Stark Gauntlet),Swole Groot,2,1,0
Iron Man (Stark Gauntlet),Talos The Untamed,1,1,1
Iron Man (Stark Gauntlet),Taskmaster,1,2,0
Iron Man (Stark Gauntlet),Teenage Groot,2,0,0
Iron Man (Stark Gauntlet),Thanos,1,2,0
Iron Man (Stark Gauntlet),Thanos (Infinity Gauntlet),1,2,0
Iron Man (Stark Gauntlet),The Collector,0,2,0
Iron Man (Stark Gauntlet),The Executioner,1,2,0
Iron Man (Stark Gauntlet),The Grandmaster,2,1,0
Iron Man (Stark Gauntlet),The Great Protector,1,0,0
Iron Man (Stark Gauntlet),The Punisher,0,2,0
Iron Man (Stark Gauntlet),Thena,1,2,0
Iron Man (Stark Gauntlet),Thor (Pre-Ragnarok),1,1,1
Iron Man (Stark Gauntlet),Thor (Awakened),1,2,0
Iron Man (Stark Gauntlet),Thor,1,1,1
Iron Man (Stark Gauntlet),Ultron,2,1,0
Iron Man (Stark Gauntlet),Unworthy Thor,0,1,0
Iron Man (Stark Gauntlet),Valkyrie,2,1,0
Iron Man (Stark Gauntlet),Vision,2,1,0
Iron Man (Stark Gauntlet),Vulture,2,1,0
Iron Man (Stark Gauntlet),Wanda Maximoff (Pre-WandaVision),1,1,1
Iron Man (Stark Gauntlet),War Machine,1,2,0
Iron Man (Stark Gauntlet),Warlock,0,1,0
Iron Man (Stark Gauntlet),Wasp,1,1,1
Iron Man (Stark Gauntlet),Whiplash,1,2,0
Iron Man (Stark Gauntlet),Whiplash (Mark II),2,2,2
Iron Man (Stark Gauntlet),White Wolf,1,2,0
Iron Man (Stark Gauntlet),Winter Soldier,1,2,0
Iron Man (Stark Gauntlet),Wolverine,1,1,1
Iron Man (Stark Gauntlet),Wong,2,1,0
Iron Man (Stark Gauntlet),YellowJacket,2,1,0
Iron Man (Stark Gauntlet),Yondu,1,2,0
Iron Man (Stark Gauntlet),Zeus,1,2,0
Iron Man (Hulkbuster),Iron Monger,1,1,1
Iron Man (Hulkbuster),Iron Spider,2,1,0
Iron Man (Hulkbuster),Ironheart,2,1,0
Iron Man (Hulkbuster),Jemiah The Analyzer,2,2,2
Iron Man (Hulkbuster),Jessica Jones,0,1,0
Iron Man (Hulkbuster),Kaecilius,2,2,2
Iron Man (Hulkbuster),Kang the Conqueror,2,2,2
Iron Man (Hulkbuster),Killian,2,2,2
Iron Man (Hulkbuster),Killmonger,2,2,2
Iron Man (Hulkbuster),Kingo,1,1,1
Iron Man (Hulkbuster),Kingpin,1,2,0
Iron Man (Hulkbuster),Korath The Pursuer,1,2,0
Iron Man (Hulkbuster),Korg,2,1,0
Iron Man (Hulkbuster),Kro,2,1,0
Iron Man (Hulkbuster),Kurse,1,1,1
Iron Man (Hulkbuster),Kid Loki,1,2,0
Iron Man (Hulkbuster),Lady Loki,0,2,0
Iron Man (Hulkbuster),Leo Fitz,2,2,2
Iron Man (Hulkbuster),Leviathan,1,2,0
Iron Man (Hulkbuster),Loki,1,1,1
Iron Man (Hulkbuster),Loki (Mind Stone),1,2,0
Iron Man (Hulkbuster),Loki (Keeper Of The Multiverse),1,2,0
Iron Man (Hulkbuster),Loki (Variant L1130),2,1,0
Iron Man (Hulkbuster),Loki (King of Asgard),2,2,2
Iron Man (Hulkbuster),Luke Cage,1,1,1
Iron Man (Hulkbuster),M'baku,2,2,2
Iron Man (Hulkbuster),Makkari,1,1,1
Iron Man (Hulkbuster),Malekith (Reality Stone),2,2,2
Iron Man (Hulkbuster),Malekith,1,1,1
Iron Man (Hulkbuster),Mandarin,0,1,0
Iron Man (Hulkbuster),Mantis,1,0,0
Iron Man (Hulkbuster),Mighty Thor,1,1,1
Iron Man (Hulkbuster),MODOK,0,1,0
Iron Man (Hulkbuster),Moon Knight,2,1,0
Iron Man (Hulkbuster),Mr. Fantastic (Earth 838),2,2,2
Iron Man (Hulkbuster),Mr. Knight,1,1,1
Iron Man (Hulkbuster),Ms. America,2,2,2
Iron Man (Hulkbuster),Ms. Marvel,1,2,0
Iron Man (Hulkbuster),Mysterio,2,2,2
Iron Man (Hulkbuster),Namor,2,0,0
Iron Man (Hulkbuster),Nebula,2,1,0
Iron Man (Hulkbuster),Nick Fury,1,0,0
Iron Man (Hulkbuster),Nomad,1,0,0
Iron Man (Hulkbuster),Odin,1,1,1
Iron Man (Hulkbuster),Okoye,1,2,0
Iron Man (Hulkbuster),Outrider,2,1,0
Iron Man (Hulkbuster),Pepper Potts (Extremis),1,1,1
Iron Man (Hulkbuster),Phastos,1,1,1
Iron Man (Hulkbuster),Photon,1,2,0
Iron Man (Hulkbuster),Proxima Midnight,1,2,0
Iron Man (Hulkbuster),Quake,2,2,2
Iron Man (Hulkbuster),Quicksilver,1,2,0
Iron Man (Hulkbuster),Red Guardian,2,1,0
Iron Man (Hulkbuster),Red Skull (Stonekeeper),1,2,0
Iron Man (Hulkbuster),Red Skull,2,2,2
Iron Man (Hulkbuster),Rescue,2,1,0
Iron Man (Hulkbuster),Rocket Raccoon,2,2,2
Iron Man (Hulkbuster),Ronan The Accuser (Power Stone),2,1,0
Iron Man (Hulkbuster),Ronan The Accuser,1,2,0
Iron Man (Hulkbuster),Ronin,2,0,0
Iron Man (Hulkbuster),Scarlet Witch,2,1,0
Iron Man (Hulkbuster),Sersi (uni-mind),2,1,0
Iron Man (Hulkbuster),Sersi,2,2,2
Iron Man (Hulkbuster),Shang-Chi,2,1,0
Iron Man (Hulkbuster),She-Hulk,1,1,1
Iron Man (Hulkbuster),Shuri,1,2,0
Iron Man (Hulkbuster),Sif,1,2,0
Iron Man (Hulkbuster),Sinister Strange,2,1,0
Iron Man (Hulkbuster),Smart Hulk,0,1,0
Iron Man (Hulkbuster),Spectral Vision,2,2,2
Iron Man (Hulkbuster),Spider-Man,1,2,0
Iron Man (Hulkbuster),Star-Lord (Celestial Power),1,2,0
Iron Man (Hulkbuster),Star-Lord,2,2,2
Iron Man (Hulkbuster),Stature,2,1,0
Iron Man (Hulkbuster),Surtur,2,2,2
Iron Man (Hulkbuster),Swole Groot,1,0,0
Iron Man (Hulkbuster),Talos The Untamed,1,1,1
Iron Man (Hulkbuster),Taskmaster,1,1,1
Iron Man (Hulkbuster),Teenage Groot,1,2,0
Iron Man (Hulkbuster),Thanos,1,1,1
Iron Man (Hulkbuster),Thanos (Infinity Gauntlet),1,2,0
Iron Man (Hulkbuster),The Collector,1,1,1
Iron Man (Hulkbuster),The Executioner,2,2,2
Iron Man (Hulkbuster),The Grandmaster,1,1,1
Iron Man (Hulkbuster),The Great Protector,1,2,0
Iron Man (Hulkbuster),The Punisher,0,2,0
Iron Man (Hulkbuster),Thena,2,1,0
Iron Man (Hulkbuster),Thor (Pre-Ragnarok),1,2,0
Iron Man (Hulkbuster),Thor (Awakened),0,2,0
Iron Man (Hulkbuster),Thor,1,1,1
Iron Man (Hulkbuster),Ultron,2,1,0
Iron Man (Hulkbuster),Unworthy Thor,2,2,2
Iron Man (Hulkbuster),Valkyrie,2,0,0
Iron Man (Hulkbuster),Vision,1,1,1
Iron Man (Hulkbuster),Vulture,2,2,2
Iron Man (Hulkbuster),Wanda Maximoff (Pre-WandaVision),2,0,0
Iron Man (Hulkbuster),War Machine,2,2,2
Iron Man (Hulkbuster),Warlock,2,1,0
Iron Man (Hulkbuster),Wasp,1,1,1
Iron Man (Hulkbuster),Whiplash,1,2,0
Iron Man (Hulkbuster),Whiplash (Mark II),2,2,2
Iron Man (Hulkbuster),White Wolf,2,1,0
Iron Man (Hulkbuster),Winter Soldier,0,1,0
Iron Man (Hulkbuster),Wolverine,1,1,1
Iron Man (Hulkbuster),Wong,2,2,2
Iron Man (Hulkbuster),YellowJacket,0,1,0
Iron Man (Hulkbuster),Yondu,0,1,0
Iron Man (Hulkbuster),Zeus,1,2,0
Iron Monger,Iron Spider,2,2,2
Iron Monger,Ironheart,2,2,2
Iron Monger,Jemiah The Analyzer,1,1,1
Iron Monger,Jessica Jones,2,1,0
Iron Monger,Kaecilius,1,1,1
Iron Monger,Kang the Conqueror,1,2,0
Iron Monger,Killian,2,1,0
Iron Monger,Killmonger,1,0,0
Iron Monger,Kingo,1,1,1
Iron Monger,Kingpin,2,2,2
Iron Monger,Korath The Pursuer,1,2,0
Iron Monger,Korg,1,2,0
Iron Monger,Kro,2,0,0
Iron Monger,Kurse,2,2,2
Iron Monger,Kid Loki,1,1,1
Iron Monger,Lady Loki,1,1,1
Iron Monger,Leo Fitz,2,2,2
Iron Monger,Leviathan,2,0,0
Iron Monger,Loki,1,2,0
Iron Monger,Loki (Mind Stone),2,2,2
Iron Monger,Loki (Keeper Of The Multiverse),2,0,0
Iron Monger,Loki (Variant L1130),2,1,0
Iron Monger,Loki (King of Asgard),0,2,0
Iron Monger,Luke Cage,1,1,1
Iron Monger,M'baku,0,1,0
Iron Monger,Makkari,1,2,0
Iron Monger,Malekith (Reality Stone),2,1,0
Iron Monger,Malekith,1,1,1
Iron Monger,Mandarin,2,0,0
Iron Monger,Mantis,0,1,0
Iron Monger,Mighty Thor,2,2,2
Iron Monger,MODOK,1,2,0
Iron Monger,Moon Knight,1,1,1
Iron Monger,Mr. Fantastic (Earth 838),1,1,1
Iron Monger,Mr. Knight,2,1,0
Iron Monger,Ms. America,1,1,1
Iron Monger,Ms. Marvel,1,2,0
Iron Monger,Mysterio,0,0,0
Iron Monger,Namor,2,2,2
Iron Monger,Nebula,2,1,0
Iron Monger,Nick Fury,2,2,2
Iron Monger,Nomad,2,1,0
Iron Monger,Odin,1,2,0
Iron Monger,Okoye,2,2,2
Iron Monger,Outrider,1,1,1
Iron Monger,Pepper Potts (Extremis),1,2,0
Iron Monger,Phastos,2,2,2
Iron Monger,Photon,2,1,0
Iron Monger,Proxima Midnight,1,1,1
Iron Monger,Quake,0,1,0
Iron Monger,Quicksilver,2,1,0
Iron Monger,Red Guardian,2,1,0
Iron Monger,Red Skull (Stonekeeper),0,0,0
Iron Monger,Red Skull,1,2,0
Iron Monger,Rescue,2,2,2
Iron Monger,Rocket Raccoon,2,1,0
Iron Monger,Ronan The Accuser (Power Stone),2,0,0
Iron Monger,Ronan The Accuser,1,2,0
Iron Monger,Ronin,1,0,0
Iron Monger,Scarlet Witch,1,2,0
Iron Monger,Sersi (uni-mind),2,0,0
Iron Monger,Sersi,1,2,0
Iron Monger,Shang-Chi,1,1,1
Iron Monger,She-Hulk,0,2,0
Iron Monger,Shuri,2,1,0
Iron Monger,Sif,1,1,1
Iron Monger,Sinister Strange,2,1,0
Iron Monger,Smart Hulk,2,1,0
Iron Monger,Spectral Vision,2,1,0
Iron Monger,Spider-Man,1,0,0
Iron Monger,Star-Lord (Celestial Power),2,1,0
Iron Monger,Star-Lord,1,2,0
Iron Monger,Stature,1,2,0
Iron Monger,Surtur,2,2,2
Iron Monger,Swole Groot,0,1,0
Iron Monger,Talos The Untamed,1,1,1
Iron Monger,Taskmaster,1,2,0
Iron Monger,Teenage Groot,1,1,1
Iron Monger,Thanos,2,2,2
Iron Monger,Thanos (Infinity Gauntlet),1,2,0
Iron Monger,The Collector,2,1,0
Iron Monger,The Executioner,2,1,0
Iron Monger,The Grandmaster,1,2,0
Iron Monger,The Great Protector,1,2,0
Iron Monger,The Punisher,1,1,1
Iron Monger,Thena,2,0,0
Iron Monger,Thor (Pre-Ragnarok),2,2,2
Iron Monger,Thor (Awakened),2,1,0
Iron Monger,Thor,1,1,1
Iron Monger,Ultron,0,2,0
Iron Monger,Unworthy Thor,1,2,0
Iron Monger,Valkyrie,1,1,1
Iron Monger,Vision,1,1,1
Iron Monger,Vulture,2,2,2
Iron Monger,Wanda Maximoff (Pre-WandaVision),1,1,1
Iron Monger,War Machine,2,1,0
Iron Monger,Warlock,0,2,0
Iron Monger,Wasp,2,2,2
Iron Monger,Whiplash,1,2,0
Iron Monger,Whiplash (Mark II),2,2,2
Iron Monger,White Wolf,0,2,0
Iron Monger,Winter Soldier,2,2,2
Iron Monger,Wolverine,1,1,1
Iron Monger,Wong,1,2,0
Iron Monger,YellowJacket,1,2,0
Iron Monger,Yondu,1,2,0
Iron Monger,Zeus,2,2,2
Iron Spider,Ironheart,2,2,2
Iron Spider,Jemiah The Analyzer,2,0,0
Iron Spider,Jessica Jones,2,1,0
Iron Spider,Kaecilius,0,1,0
Iron Spider,Kang the Conqueror,2,1,0
Iron Spider,Killian,1,0,0
Iron Spider,Killmonger,2,1,0
Iron Spider,Kingo,1,2,0
Iron Spider,Kingpin,2,1,0
Iron Spider,Korath The Pursuer,1,1,1
Iron Spider,Korg,1,2,0
Iron Spider,Kro,1,1,1
Iron Spider,Kurse,1,1,1
Iron Spider,Kid Loki,1,1,1
Iron Spider,Lady Loki,0,0,0
Iron Spider,Leo Fitz,2,2,2
Iron Spider,Leviathan,0,2,0
Iron Spider,Loki,2,2,2
Iron Spider,Loki (Mind Stone),1,2,0
Iron Spider,Loki (Keeper Of The Multiverse),0,1,0
Iron Spider,Loki (Variant L1130),2,2,2
Iron Spider,Loki (King of Asgard),1,2,0
Iron Spider,Luke Cage,1,2,0
Iron Spider,M'baku,2,1,0
Iron Spider,Makkari,1,1,1
Iron Spider,Malekith (Reality Stone),2,1,0
Iron Spider,Malekith,1,1,1
Iron Spider,Mandarin,1,2,0
Iron Spider,Mantis,2,1,0
Iron Spider,Mighty Thor,2,1,0
Iron Spider,MODOK,1,2,0
Iron Spider,Moon Knight,2,1,0
Iron Spider,Mr. Fantastic (Earth 838),2,1,0
Iron Spider,Mr. Knight,1,2,0
Iron Spider,Ms. America,1,2,0
Iron Spider,Ms. Marvel,2,2,2
Iron Spider,Mysterio,1,2,0
Iron Spider,Namor,0,0,0
Iron Spider,Nebula,1,0,0
Iron Spider,Nick Fury,2,1,0
Iron Spider,Nomad,2,1,0
Iron Spider,Odin,2,2,2
Iron Spider,Okoye,2,1,0
Iron Spider,Outrider,0,0,0
Iron Spider,Pepper Potts (Extremis),0,2,0
Iron Spider,Phastos,2,1,0
Iron Spider,Photon,2,2,2
Iron Spider,Proxima Midnight,1,1,1
Iron Spider,Quake,0,2,0
Iron Spider,Quicksilver,1,2,0
Iron Spider,Red Guardian,1,2,0
Iron Spider,Red Skull (Stonekeeper),1,1,1
Iron Spider,Red Skull,0,1,0
Iron Spider,Rescue,2,1,0
Iron Spider,Rocket Raccoon,1,2,0
Iron Spider,Ronan The Accuser (Power Stone),2,1,0
Iron Spider,Ronan The Accuser,0,2,0
Iron Spider,Ronin,0,0,0
Iron Spider,Scarlet Witch,2,1,0
Iron Spider,Sersi (uni-mind),2,1,0
Iron Spider,Sersi,1,2,0
Iron Spider,Shang-Chi,2,2,2
Iron Spider,She-Hulk,2,1,0
Iron Spider,Shuri,0,2,0
Iron Spider,Sif,1,0,0
Iron Spider,Sinister Strange,2,2,2
Iron Spider,Smart Hulk,1,0,0
Iron Spider,Spectral Vision,1,2,0
Iron Spider,Spider-Man,1,2,0
Iron Spider,Star-Lord (Celestial Power),1,1,1
Iron Spider,Star-Lord,2,1,0
Iron Spider,Stature,1,0,0
Iron Spider,Surtur,1,1,1
Iron Spider,Swole Groot,1,2,0
Iron Spider,Talos The Untamed,2,1,0
Iron Spider,Taskmaster,2,1,0
Iron Spider,Teenage Groot,2,2,2
Iron Spider,Thanos,2,1,0
Iron Spider,Thanos (Infinity Gauntlet),2,1,0
Iron Spider,The Collector,1,1,1
Iron Spider,The Executioner,1,2,0
Iron Spider,The Grandmaster,2,2,2
Iron Spider,The Great Protector,2,2,2
Iron Spider,The Punisher,2,0,0
Iron Spider,Thena,2,0,0
Iron Spider,Thor (Pre-Ragnarok),1,2,0
Iron Spider,Thor (Awakened),0,2,0
Iron Spider,Thor,0,2,0
Iron Spider,Ultron,1,1,1
Iron Spider,Unworthy Thor,0,1,0
Iron Spider,Valkyrie,1,1,1
Iron Spider,Vision,1,1,1
Iron Spider,Vulture,2,1,0
Iron Spider,Wanda Maximoff (Pre-WandaVision),1,0,0
Iron Spider,War Machine,2,1,0
Iron Spider,Warlock,1,2,0
Iron Spider,Wasp,1,1,1
Iron Spider,Whiplash,2,0,0
Iron Spider,Whiplash (Mark II),0,2,0
Iron Spider,White Wolf,2,1,0
Iron Spider,Winter Soldier,1,1,1
Iron Spider,Wolverine,1,2,0
Iron Spider,Wong,1,1,1
Iron Spider,YellowJacket,0,2,0
Iron Spider,Yondu,1,2,0
Iron Spider,Zeus,2,1,0
Ironheart,Jemiah The Analyzer,1,2,0
Ironheart,Jessica Jones,2,2,2
Ironheart,Kaecilius,1,2,0
Ironheart,Kang the Conqueror,1,1,1
Ironheart,Killian,2,1,0
Ironheart,Killmonger,2,1,0
Ironheart,Kingo,1,0,0
Ironheart,Kingpin,1,1,1
Ironheart,Korath The Pursuer,1,1,1
Ironheart,Korg,2,0,0
Ironheart,Kro,1,1,1
Ironheart,Kurse,2,1,0
Ironheart,Kid Loki,1,2,0
Ironheart,Lady Loki,2,1,0
Ironheart,Leo Fitz,1,1,1
Ironheart,Leviathan,1,1,1
Ironheart,Loki,2,2,2
Ironheart,Loki (Mind Stone),2,2,2
Ironheart,Loki (Keeper Of The Multiverse),2,2,2
Ironheart,Loki (Variant L1130),2,2,2
Ironheart,Loki (King of Asgard),2,0,0
Ironheart,Luke Cage,2,1,0
Ironheart,M'baku,2,2,2
Ironheart,Makkari,2,1,0
Ironheart,Malekith (Reality Stone),1,1,1
Ironheart,Malekith,2,2,2
Ironheart,Mandarin,1,1,1
Ironheart,Mantis,2,2,2
Ironheart,Mighty Thor,2,1,0
Ironheart,MODOK,1,2,0
Ironheart,Moon Knight,1,2,0
Ironheart,Mr. Fantastic (Earth 838),1,2,0
Ironheart,Mr. Knight,1,1,1
Ironheart,Ms. America,1,2,0
Ironheart,Ms. Marvel,2,2,2
Ironheart,Mysterio,2,1,0
Ironheart,Namor,2,2,2
Ironheart,Nebula,1,0,0
Ironheart,Nick Fury,2,1,0
Ironheart,Nomad,2,1,0
Ironheart,Odin,0,2,0
Ironheart,Okoye,2,0,0
Ironheart,Outrider,2,2,2
Ironheart,Pepper Potts (Extremis),0,1,0
Ironheart,Phastos,2,0,0
Ironheart,Photon,2,2,2
Ironheart,Proxima Midnight,0,1,0
Ironheart,Quake,2,1,0
Ironheart,Quicksilver,1,1,1
Ironheart,Red Guardian,1,2,0
