Heroe_1,Heroe_2,universo_1,Intelligence_1,Strength_1,Speed_1,Durability_1,Power_1,Combat_1,Tier_1,Tier2_1,universo_2,Intelligence_2,Strength_2,Speed_2,Durability_2,Power_2,Combat_2,Tier_2,Tier2_2,Resultado_x
Parademon,Peacemaker,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,65,5,7,15,20,80,1,,2
Parademon,Penthesileia,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,60,65,50,35,50,95,2,,2
Parademon,Philippus,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,55,75,50,35,35,75,2,,2
Parademon,Polka-Dot Man,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,60,1,6,10,35,35,1,,1
Parademon,Queen Atlanna,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Parademon,Queen Hippolyta,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Parademon,Ratcatcher,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Parademon,Rick Flag,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,55,1,6,10,10,70,1,,1
Parademon,Sabbac,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Parademon,Savant,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Parademon,Shazam,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Parademon,Slipknot,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Parademon,Sol Soria,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Parademon,Starro,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Parademon,Steppenwolf,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Parademon,Supergirl,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Parademon,Superman,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Parademon,T.D.K.,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Parademon,The Flash,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Parademon,Vigilante,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,60,1,7,10,10,70,1,,1
Parademon,White Dragon,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,65,13,25,10,20,40,1,,1
Parademon,Wonder Woman,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Parademon,Wrath,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Parademon,Zeus,DC Extended Universe,55,25,17,10,20,60,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Peacemaker,Penthesileia,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,60,65,50,35,50,95,2,,2
Peacemaker,Philippus,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,55,75,50,35,35,75,2,,2
Peacemaker,Polka-Dot Man,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,60,1,6,10,35,35,1,,1
Peacemaker,Queen Atlanna,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Peacemaker,Queen Hippolyta,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Peacemaker,Ratcatcher,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Peacemaker,Rick Flag,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,55,1,6,10,10,70,1,,1
Peacemaker,Sabbac,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Peacemaker,Savant,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Peacemaker,Shazam,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Peacemaker,Slipknot,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Peacemaker,Sol Soria,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Peacemaker,Starro,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Peacemaker,Steppenwolf,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Peacemaker,Supergirl,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Peacemaker,Superman,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Peacemaker,T.D.K.,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Peacemaker,The Flash,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Peacemaker,Vigilante,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,60,1,7,10,10,70,1,,1
Peacemaker,White Dragon,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,65,13,25,10,20,40,1,,1
Peacemaker,Wonder Woman,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Peacemaker,Wrath,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Peacemaker,Zeus,DC Extended Universe,65,5,7,15,20,80,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Penthesileia,Philippus,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,55,75,50,35,35,75,2,,1
Penthesileia,Polka-Dot Man,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,60,1,6,10,35,35,1,,1
Penthesileia,Queen Atlanna,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,70,30,25,30,50,75,2,,1
Penthesileia,Queen Hippolyta,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,85,30,25,30,40,100,2,,1
Penthesileia,Ratcatcher,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,65,1,6,5,10,20,1,,1
Penthesileia,Rick Flag,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,55,1,6,10,10,70,1,,1
Penthesileia,Sabbac,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,70,100,50,45,75,70,3,,2
Penthesileia,Savant,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,55,1,1,5,10,40,1,,1
Penthesileia,Shazam,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,60,95,60,40,70,30,3,3,0
Penthesileia,Slipknot,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,45,1,1,5,5,30,0,,1
Penthesileia,Sol Soria,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,55,1,1,5,5,40,0,,1
Penthesileia,Starro,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,65,70,25,25,60,30,2,,1
Penthesileia,Steppenwolf,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,90,90,25,45,65,100,3,,2
Penthesileia,Supergirl,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,60,75,50,40,75,45,3,,1
Penthesileia,Superman,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Penthesileia,T.D.K.,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,50,1,6,10,30,40,1,,1
Penthesileia,The Flash,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,80,25,100,30,85,40,5,,2
Penthesileia,Vigilante,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,60,1,7,10,10,70,1,,1
Penthesileia,White Dragon,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,65,13,25,10,20,40,1,,1
Penthesileia,Wonder Woman,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,80,95,70,60,55,100,3,,2
Penthesileia,Wrath,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Penthesileia,Zeus,DC Extended Universe,60,65,50,35,50,95,2,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Philippus,Polka-Dot Man,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,60,1,6,10,35,35,1,,1
Philippus,Queen Atlanna,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,70,30,25,30,50,75,2,,1
Philippus,Queen Hippolyta,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,85,30,25,30,40,100,2,,1
Philippus,Ratcatcher,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,65,1,6,5,10,20,1,,1
Philippus,Rick Flag,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,55,1,6,10,10,70,1,,1
Philippus,Sabbac,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,70,100,50,45,75,70,3,,2
Philippus,Savant,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,55,1,1,5,10,40,1,,1
Philippus,Shazam,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Philippus,Slipknot,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,45,1,1,5,5,30,0,,1
Philippus,Sol Soria,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,55,1,1,5,5,40,0,,1
Philippus,Starro,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,65,70,25,25,60,30,2,,1
Philippus,Steppenwolf,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,90,90,25,45,65,100,3,,2
Philippus,Supergirl,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,60,75,50,40,75,45,3,,2
Philippus,Superman,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Philippus,T.D.K.,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,50,1,6,10,30,40,1,,1
Philippus,The Flash,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,80,25,100,30,85,40,5,,2
Philippus,Vigilante,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,60,1,7,10,10,70,1,,1
Philippus,White Dragon,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,65,13,25,10,20,40,1,,1
Philippus,Wonder Woman,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,80,95,70,60,55,100,3,,2
Philippus,Wrath,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Philippus,Zeus,DC Extended Universe,55,75,50,35,35,75,2,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Polka-Dot Man,Queen Atlanna,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,70,30,25,30,50,75,2,,2
Polka-Dot Man,Queen Hippolyta,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,85,30,25,30,40,100,2,,2
Polka-Dot Man,Ratcatcher,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,65,1,6,5,10,20,1,,1
Polka-Dot Man,Rick Flag,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,55,1,6,10,10,70,1,,2
Polka-Dot Man,Sabbac,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Polka-Dot Man,Savant,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Polka-Dot Man,Shazam,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Polka-Dot Man,Slipknot,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Polka-Dot Man,Sol Soria,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Polka-Dot Man,Starro,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Polka-Dot Man,Steppenwolf,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Polka-Dot Man,Supergirl,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Polka-Dot Man,Superman,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Polka-Dot Man,T.D.K.,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Polka-Dot Man,The Flash,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Polka-Dot Man,Vigilante,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,60,1,7,10,10,70,1,,2
Polka-Dot Man,White Dragon,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,65,13,25,10,20,40,1,,2
Polka-Dot Man,Wonder Woman,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Polka-Dot Man,Wrath,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Polka-Dot Man,Zeus,DC Extended Universe,60,1,6,10,35,35,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Queen Atlanna,Queen Hippolyta,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,85,30,25,30,40,100,2,,2
Queen Atlanna,Ratcatcher,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,65,1,6,5,10,20,1,,1
Queen Atlanna,Rick Flag,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,55,1,6,10,10,70,1,,1
Queen Atlanna,Sabbac,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,70,100,50,45,75,70,3,,2
Queen Atlanna,Savant,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,55,1,1,5,10,40,1,,1
Queen Atlanna,Shazam,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Queen Atlanna,Slipknot,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,45,1,1,5,5,30,0,,1
Queen Atlanna,Sol Soria,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,55,1,1,5,5,40,0,,1
Queen Atlanna,Starro,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,65,70,25,25,60,30,2,,1
Queen Atlanna,Steppenwolf,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,90,90,25,45,65,100,3,,2
Queen Atlanna,Supergirl,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,60,75,50,40,75,45,3,,2
Queen Atlanna,Superman,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Queen Atlanna,T.D.K.,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,50,1,6,10,30,40,1,,1
Queen Atlanna,The Flash,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,80,25,100,30,85,40,5,,2
Queen Atlanna,Vigilante,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,60,1,7,10,10,70,1,,1
Queen Atlanna,White Dragon,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,65,13,25,10,20,40,1,,1
Queen Atlanna,Wonder Woman,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,80,95,70,60,55,100,3,,2
Queen Atlanna,Wrath,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Queen Atlanna,Zeus,DC Extended Universe,70,30,25,30,50,75,2,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Queen Hippolyta,Ratcatcher,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,65,1,6,5,10,20,1,,1
Queen Hippolyta,Rick Flag,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,55,1,6,10,10,70,1,,1
Queen Hippolyta,Sabbac,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,70,100,50,45,75,70,3,,2
Queen Hippolyta,Savant,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,55,1,1,5,10,40,1,,1
Queen Hippolyta,Shazam,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Queen Hippolyta,Slipknot,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,45,1,1,5,5,30,0,,1
Queen Hippolyta,Sol Soria,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,55,1,1,5,5,40,0,,1
Queen Hippolyta,Starro,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,65,70,25,25,60,30,2,,1
Queen Hippolyta,Steppenwolf,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,90,90,25,45,65,100,3,,2
Queen Hippolyta,Supergirl,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,60,75,50,40,75,45,3,,2
Queen Hippolyta,Superman,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Queen Hippolyta,T.D.K.,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,50,1,6,10,30,40,1,,1
Queen Hippolyta,The Flash,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,80,25,100,30,85,40,5,,2
Queen Hippolyta,Vigilante,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,60,1,7,10,10,70,1,,1
Queen Hippolyta,White Dragon,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,65,13,25,10,20,40,1,,1
Queen Hippolyta,Wonder Woman,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,80,95,70,60,55,100,3,,2
Queen Hippolyta,Wrath,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,65,65,65,40,60,65,3,,2
Queen Hippolyta,Zeus,DC Extended Universe,85,30,25,30,40,100,2,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Ratcatcher,Rick Flag,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,55,1,6,10,10,70,1,,2
Ratcatcher,Sabbac,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Ratcatcher,Savant,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,55,1,1,5,10,40,1,,2
Ratcatcher,Shazam,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Ratcatcher,Slipknot,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Ratcatcher,Sol Soria,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,55,1,1,5,5,40,0,,0
Ratcatcher,Starro,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Ratcatcher,Steppenwolf,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Ratcatcher,Supergirl,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Ratcatcher,Superman,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Ratcatcher,T.D.K.,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,50,1,6,10,30,40,1,,2
Ratcatcher,The Flash,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Ratcatcher,Vigilante,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,60,1,7,10,10,70,1,,2
Ratcatcher,White Dragon,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,65,13,25,10,20,40,1,,2
Ratcatcher,Wonder Woman,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Ratcatcher,Wrath,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Ratcatcher,Zeus,DC Extended Universe,65,1,6,5,10,20,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Rick Flag,Sabbac,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,70,100,50,45,75,70,3,,2
Rick Flag,Savant,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,55,1,1,5,10,40,1,,1
Rick Flag,Shazam,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Rick Flag,Slipknot,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Rick Flag,Sol Soria,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Rick Flag,Starro,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Rick Flag,Steppenwolf,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Rick Flag,Supergirl,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Rick Flag,Superman,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Rick Flag,T.D.K.,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,50,1,6,10,30,40,1,,1
Rick Flag,The Flash,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Rick Flag,Vigilante,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,60,1,7,10,10,70,1,,2
Rick Flag,White Dragon,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,65,13,25,10,20,40,1,,2
Rick Flag,Wonder Woman,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Rick Flag,Wrath,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Rick Flag,Zeus,DC Extended Universe,55,1,6,10,10,70,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Sabbac,Savant,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,55,1,1,5,10,40,1,,1
Sabbac,Shazam,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,60,95,60,40,70,30,3,3,1
Sabbac,Slipknot,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,45,1,1,5,5,30,0,,1
Sabbac,Sol Soria,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,55,1,1,5,5,40,0,,1
Sabbac,Starro,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,65,70,25,25,60,30,2,,1
Sabbac,Steppenwolf,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,90,90,25,45,65,100,3,,2
Sabbac,Supergirl,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,60,75,50,40,75,45,3,,1
Sabbac,Superman,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Sabbac,T.D.K.,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,50,1,6,10,30,40,1,,1
Sabbac,The Flash,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,80,25,100,30,85,40,5,,1
Sabbac,Vigilante,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,60,1,7,10,10,70,1,,1
Sabbac,White Dragon,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,65,13,25,10,20,40,1,,1
Sabbac,Wonder Woman,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,80,95,70,60,55,100,3,,2
Sabbac,Wrath,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,65,65,65,40,60,65,3,,1
Sabbac,Zeus,DC Extended Universe,70,100,50,45,75,70,3,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Savant,Shazam,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,60,95,60,40,70,30,3,3,2
Savant,Slipknot,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,45,1,1,5,5,30,0,,1
Savant,Sol Soria,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,55,1,1,5,5,40,0,,1
Savant,Starro,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,65,70,25,25,60,30,2,,2
Savant,Steppenwolf,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,90,90,25,45,65,100,3,,2
Savant,Supergirl,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,60,75,50,40,75,45,3,,2
Savant,Superman,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,80,100,85,45,80,50,3,4,2
Savant,T.D.K.,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,50,1,6,10,30,40,1,,2
Savant,The Flash,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,80,25,100,30,85,40,5,,2
Savant,Vigilante,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,60,1,7,10,10,70,1,,2
Savant,White Dragon,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,65,13,25,10,20,40,1,,2
Savant,Wonder Woman,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,80,95,70,60,55,100,3,,2
Savant,Wrath,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,65,65,65,40,60,65,3,,2
Savant,Zeus,DC Extended Universe,55,1,1,5,10,40,1,,DC Extended Universe,95,100,25,50,80,85,4,4,2
Shazam,Slipknot,DC Extended Universe,60,95,60,40,70,30,3,3,DC Extended Universe,45,1,1,5,5,30,0,,1
Shazam,Sol Soria,DC Extended Universe,60,95,60,40,70,30,3,3,DC Extended Universe,55,1,1,5,5,40,0,,1
Shazam,Starro,DC Extended Universe,60,95,60,40,70,30,3,3,DC Extended Universe,65,70,25,25,60,30,2,,1
Shazam,Steppenwolf,DC Extended Universe,60,95,60,40,70,30,3,3,DC Extended Universe,90,90,25,45,65,100,3,,2
