Heroe 1,Heroe 2,Ganador
Ironheart,Rocket Raccoon,1
Ironheart,Ronan The Accuser (Power Stone),1
Ironheart,Ronan The Accuser,2
Ironheart,Ronin,2
Ironheart,Scarlet Witch,2
Ironheart,Sersi (uni-mind),2
Ironheart,Sersi,1
Ironheart,Shang-Chi,2
Ironheart,She-Hulk,1
Ironheart,Shuri,1
Ironheart,Sif,1
Ironheart,Sinister Strange,1
Ironheart,Smart Hulk,1
Ironheart,Spectral Vision,1
Ironheart,Spider-Man,2
Ironheart,Star-Lord (Celestial Power),2
Ironheart,Star-Lord,2
Ironheart,Stature,2
Ironheart,Surtur,2
Ironheart,Swole Groot,1
Ironheart,Talos The Untamed,1
Ironheart,Taskmaster,2
Ironheart,Teenage Groot,1
Ironheart,Thanos,1
Ironheart,Thanos (Infinity Gauntlet),1
Ironheart,The Collector,2
Ironheart,The Executioner,2
Ironheart,The Grandmaster,1
Ironheart,The Great Protector,1
Ironheart,The Punisher,2
Ironheart,Thena,1
Ironheart,Thor (Pre-Ragnarok),2
Ironheart,Thor (Awakened),1
Ironheart,Thor,2
Ironheart,Ultron,1
Ironheart,Unworthy Thor,1
Ironheart,Valkyrie,2
Ironheart,Vision,1
Ironheart,Vulture,1
Ironheart,Wanda Maximoff (Pre-WandaVision),1
Ironheart,War Machine,2
Ironheart,Warlock,1
Ironheart,Wasp,1
Ironheart,Whiplash,2
Ironheart,Whiplash (Mark II),1
Ironheart,White Wolf,2
Ironheart,Winter Soldier,1
Ironheart,Wolverine,1
Ironheart,Wong,1
Ironheart,YellowJacket,2
Ironheart,Yondu,2
Ironheart,Zeus,1
Jemiah The Analyzer,Jessica Jones,2
Jemiah The Analyzer,Kaecilius,2
Jemiah The Analyzer,Kang the Conqueror,2
Jemiah The Analyzer,Killian,2
Jemiah The Analyzer,Killmonger,2
Jemiah The Analyzer,Kingo,1
Jemiah The Analyzer,Kingpin,1
Jemiah The Analyzer,Korath The Pursuer,1
Jemiah The Analyzer,Korg,1
Jemiah The Analyzer,Kro,2
Jemiah The Analyzer,Kurse,1
Jemiah The Analyzer,Kid Loki,2
Jemiah The Analyzer,Lady Loki,2
Jemiah The Analyzer,Leo Fitz,1
Jemiah The Analyzer,Leviathan,1
Jemiah The Analyzer,Loki,2
Jemiah The Analyzer,Loki (Mind Stone),1
Jemiah The Analyzer,Loki (Keeper Of The Multiverse),1
Jemiah The Analyzer,Loki (Variant L1130),2
Jemiah The Analyzer,Loki (King of Asgard),2
Jemiah The Analyzer,Luke Cage,1
Jemiah The Analyzer,M'baku,2
Jemiah The Analyzer,Makkari,1
Jemiah The Analyzer,Malekith (Reality Stone),1
Jemiah The Analyzer,Malekith,1
Jemiah The Analyzer,Mandarin,1
Jemiah The Analyzer,Mantis,2
Jemiah The Analyzer,Mighty Thor,1
Jemiah The Analyzer,MODOK,2
Jemiah The Analyzer,Moon Knight,2
Jemiah The Analyzer,Mr. Fantastic (Earth 838),2
Jemiah The Analyzer,Mr. Knight,2
Jemiah The Analyzer,Ms. America,2
Jemiah The Analyzer,Ms. Marvel,1
Jemiah The Analyzer,Mysterio,1
Jemiah The Analyzer,Namor,2
Jemiah The Analyzer,Nebula,1
Jemiah The Analyzer,Nick Fury,2
Jemiah The Analyzer,Nomad,1
Jemiah The Analyzer,Odin,1
Jemiah The Analyzer,Okoye,2
Jemiah The Analyzer,Outrider,2
Jemiah The Analyzer,Pepper Potts (Extremis),1
Jemiah The Analyzer,Phastos,2
Jemiah The Analyzer,Photon,1
Jemiah The Analyzer,Proxima Midnight,1
Jemiah The Analyzer,Quake,1
Jemiah The Analyzer,Quicksilver,1
Jemiah The Analyzer,Red Guardian,2
Jemiah The Analyzer,Red Skull (Stonekeeper),2
Jemiah The Analyzer,Red Skull,1
Jemiah The Analyzer,Rescue,2
Jemiah The Analyzer,Rocket Raccoon,2
Jemiah The Analyzer,Ronan The Accuser (Power Stone),2
Jemiah The Analyzer,Ronan The Accuser,1
Jemiah The Analyzer,Ronin,2
Jemiah The Analyzer,Scarlet Witch,1
Jemiah The Analyzer,Sersi (uni-mind),1
Jemiah The Analyzer,Sersi,1
Jemiah The Analyzer,Shang-Chi,2
Jemiah The Analyzer,She-Hulk,1
Jemiah The Analyzer,Shuri,1
Jemiah The Analyzer,Sif,2
Jemiah The Analyzer,Sinister Strange,2
Jemiah The Analyzer,Smart Hulk,1
Jemiah The Analyzer,Spectral Vision,1
Jemiah The Analyzer,Spider-Man,1
Jemiah The Analyzer,Star-Lord (Celestial Power),2
Jemiah The Analyzer,Star-Lord,2
Jemiah The Analyzer,Stature,2
Jemiah The Analyzer,Surtur,2
Jemiah The Analyzer,Swole Groot,1
Jemiah The Analyzer,Talos The Untamed,2
Jemiah The Analyzer,Taskmaster,2
Jemiah The Analyzer,Teenage Groot,1
Jemiah The Analyzer,Thanos,1
Jemiah The Analyzer,Thanos (Infinity Gauntlet),1
Jemiah The Analyzer,The Collector,1
Jemiah The Analyzer,The Executioner,1
Jemiah The Analyzer,The Grandmaster,1
Jemiah The Analyzer,The Great Protector,1
Jemiah The Analyzer,The Punisher,1
Jemiah The Analyzer,Thena,2
Jemiah The Analyzer,Thor (Pre-Ragnarok),2
Jemiah The Analyzer,Thor (Awakened),2
Jemiah The Analyzer,Thor,2
Jemiah The Analyzer,Ultron,1
Jemiah The Analyzer,Unworthy Thor,2
Jemiah The Analyzer,Valkyrie,2
Jemiah The Analyzer,Vision,2
Jemiah The Analyzer,Vulture,1
Jemiah The Analyzer,Wanda Maximoff (Pre-WandaVision),2
Jemiah The Analyzer,War Machine,1
Jemiah The Analyzer,Warlock,1
Jemiah The Analyzer,Wasp,2
Jemiah The Analyzer,Whiplash,2
Jemiah The Analyzer,Whiplash (Mark II),1
Jemiah The Analyzer,White Wolf,2
Jemiah The Analyzer,Winter Soldier,1
Jemiah The Analyzer,Wolverine,2
Jemiah The Analyzer,Wong,1
Jemiah The Analyzer,YellowJacket,2
Jemiah The Analyzer,Yondu,2
Jemiah The Analyzer,Zeus,2
Jessica Jones,Kaecilius,2
Jessica Jones,Kang the Conqueror,2
Jessica Jones,Killian,1
Jessica Jones,Killmonger,2
Jessica Jones,Kingo,1
Jessica Jones,Kingpin,1
Jessica Jones,Korath The Pursuer,1
Jessica Jones,Korg,1
Jessica Jones,Kro,2
Jessica Jones,Kurse,1
Jessica Jones,Kid Loki,2
Jessica Jones,Lady Loki,1
Jessica Jones,Leo Fitz,1
Jessica Jones,Leviathan,2
Jessica Jones,Loki,2
Jessica Jones,Loki (Mind Stone),2
Jessica Jones,Loki (Keeper Of The Multiverse),1
Jessica Jones,Loki (Variant L1130),2
Jessica Jones,Loki (King of Asgard),1
Jessica Jones,Luke Cage,1
Jessica Jones,M'baku,2
Jessica Jones,Makkari,2
Jessica Jones,Malekith (Reality Stone),2
Jessica Jones,Malekith,1
Jessica Jones,Mandarin,2
Jessica Jones,Mantis,2
Jessica Jones,Mighty Thor,1
Jessica Jones,MODOK,1
Jessica Jones,Moon Knight,1
Jessica Jones,Mr. Fantastic (Earth 838),1
Jessica Jones,Mr. Knight,2
Jessica Jones,Ms. America,1
Jessica Jones,Ms. Marvel,2
Jessica Jones,Mysterio,1
Jessica Jones,Namor,2
Jessica Jones,Nebula,1
Jessica Jones,Nick Fury,1
Jessica Jones,Nomad,1
Jessica Jones,Odin,2
Jessica Jones,Okoye,2
Jessica Jones,Outrider,2
Jessica Jones,Pepper Potts (Extremis),1
Jessica Jones,Phastos,2
Jessica Jones,Photon,1
Jessica Jones,Proxima Midnight,2
Jessica Jones,Quake,1
Jessica Jones,Quicksilver,2
Jessica Jones,Red Guardian,1
Jessica Jones,Red Skull (Stonekeeper),2
Jessica Jones,Red Skull,2
Jessica Jones,Rescue,1
Jessica Jones,Rocket Raccoon,1
Jessica Jones,Ronan The Accuser (Power Stone),2
Jessica Jones,Ronan The Accuser,1
Jessica Jones,Ronin,1
Jessica Jones,Scarlet Witch,1
Jessica Jones,Sersi (uni-mind),2
Jessica Jones,Sersi,1
Jessica Jones,Shang-Chi,1
Jessica Jones,She-Hulk,2
Jessica Jones,Shuri,1
Jessica Jones,Sif,2
Jessica Jones,Sinister Strange,2
Jessica Jones,Smart Hulk,1
Jessica Jones,Spectral Vision,2
Jessica Jones,Spider-Man,1
Jessica Jones,Star-Lord (Celestial Power),2
Jessica Jones,Star-Lord,2
Jessica Jones,Stature,1
Jessica Jones,Surtur,1
Jessica Jones,Swole Groot,1
Jessica Jones,Talos The Untamed,2
Jessica Jones,Taskmaster,1
Jessica Jones,Teenage Groot,1
Jessica Jones,Thanos,2
Jessica Jones,Thanos (Infinity Gauntlet),2
Jessica Jones,The Collector,1
Jessica Jones,The Executioner,1
Jessica Jones,The Grandmaster,2
Jessica Jones,The Great Protector,1
Jessica Jones,The Punisher,2
Jessica Jones,Thena,2
Jessica Jones,Thor (Pre-Ragnarok),1
Jessica Jones,Thor (Awakened),2
Jessica Jones,Thor,1
Jessica Jones,Ultron,2
Jessica Jones,Unworthy Thor,2
Jessica Jones,Valkyrie,1
Jessica Jones,Vision,2
Jessica Jones,Vulture,2
Jessica Jones,Wanda Maximoff (Pre-WandaVision),1
Jessica Jones,War Machine,2
Jessica Jones,Warlock,2
Jessica Jones,Wasp,1
Jessica Jones,Whiplash,1
Jessica Jones,Whiplash (Mark II),1
Jessica Jones,White Wolf,2
Jessica Jones,Winter Soldier,2
Jessica Jones,Wolverine,2
Jessica Jones,Wong,2
Jessica Jones,YellowJacket,1
Jessica Jones,Yondu,2
Jessica Jones,Zeus,2
Kaecilius,Kang the Conqueror,2
Kaecilius,Killian,2
Kaecilius,Killmonger,2
Kaecilius,Kingo,2
Kaecilius,Kingpin,2
Kaecilius,Korath The Pursuer,2
Kaecilius,Korg,2
Kaecilius,Kro,1
Kaecilius,Kurse,2
Kaecilius,Kid Loki,2
Kaecilius,Lady Loki,1
Kaecilius,Leo Fitz,2
Kaecilius,Leviathan,1
Kaecilius,Loki,2
Kaecilius,Loki (Mind Stone),1
Kaecilius,Loki (Keeper Of The Multiverse),1
Kaecilius,Loki (Variant L1130),1
Kaecilius,Loki (King of Asgard),1
Kaecilius,Luke Cage,2
Kaecilius,M'baku,1
Kaecilius,Makkari,1
Kaecilius,Malekith (Reality Stone),1
Kaecilius,Malekith,1
Kaecilius,Mandarin,2
Kaecilius,Mantis,2
Kaecilius,Mighty Thor,1
Kaecilius,MODOK,2
Kaecilius,Moon Knight,1
Kaecilius,Mr. Fantastic (Earth 838),1
Kaecilius,Mr. Knight,2
Kaecilius,Ms. America,2
Kaecilius,Ms. Marvel,1
Kaecilius,Mysterio,2
Kaecilius,Namor,2
Kaecilius,Nebula,2
Kaecilius,Nick Fury,2
Kaecilius,Nomad,1
Kaecilius,Odin,2
Kaecilius,Okoye,2
Kaecilius,Outrider,2
Kaecilius,Pepper Potts (Extremis),2
Kaecilius,Phastos,1
Kaecilius,Photon,2
Kaecilius,Proxima Midnight,2
Kaecilius,Quake,2
Kaecilius,Quicksilver,2
Kaecilius,Red Guardian,1
Kaecilius,Red Skull (Stonekeeper),1
Kaecilius,Red Skull,2
Kaecilius,Rescue,2
Kaecilius,Rocket Raccoon,1
Kaecilius,Ronan The Accuser (Power Stone),1
Kaecilius,Ronan The Accuser,1
Kaecilius,Ronin,1
Kaecilius,Scarlet Witch,2
Kaecilius,Sersi (uni-mind),1
Kaecilius,Sersi,1
Kaecilius,Shang-Chi,1
Kaecilius,She-Hulk,1
Kaecilius,Shuri,2
Kaecilius,Sif,1
Kaecilius,Sinister Strange,2
Kaecilius,Smart Hulk,1
Kaecilius,Spectral Vision,1
Kaecilius,Spider-Man,2
Kaecilius,Star-Lord (Celestial Power),1
Kaecilius,Star-Lord,2
Kaecilius,Stature,1
Kaecilius,Surtur,2
Kaecilius,Swole Groot,2
Kaecilius,Talos The Untamed,1
Kaecilius,Taskmaster,2
Kaecilius,Teenage Groot,1
Kaecilius,Thanos,2
Kaecilius,Thanos (Infinity Gauntlet),2
Kaecilius,The Collector,2
Kaecilius,The Executioner,2
Kaecilius,The Grandmaster,1
Kaecilius,The Great Protector,2
Kaecilius,The Punisher,2
Kaecilius,Thena,2
Kaecilius,Thor (Pre-Ragnarok),2
Kaecilius,Thor (Awakened),1
Kaecilius,Thor,2
Kaecilius,Ultron,2
Kaecilius,Unworthy Thor,2
Kaecilius,Valkyrie,2
Kaecilius,Vision,2
Kaecilius,Vulture,1
Kaecilius,Wanda Maximoff (Pre-WandaVision),2
Kaecilius,War Machine,2
Kaecilius,Warlock,2
Kaecilius,Wasp,2
Kaecilius,Whiplash,2
Kaecilius,Whiplash (Mark II),2
Kaecilius,White Wolf,1
Kaecilius,Winter Soldier,2
Kaecilius,Wolverine,2
Kaecilius,Wong,1
Kaecilius,YellowJacket,1
Kaecilius,Yondu,2
Kaecilius,Zeus,1
Kang the Conqueror,Killian,2
Kang the Conqueror,Killmonger,1
Kang the Conqueror,Kingo,1
Kang the Conqueror,Kingpin,2
Kang the Conqueror,Korath The Pursuer,1
Kang the Conqueror,Korg,2
Kang the Conqueror,Kro,1
Kang the Conqueror,Kurse,1
Kang the Conqueror,Kid Loki,2
Kang the Conqueror,Lady Loki,1
Kang the Conqueror,Leo Fitz,1
Kang the Conqueror,Leviathan,2
Kang the Conqueror,Loki,1
Kang the Conqueror,Loki (Mind Stone),1
Kang the Conqueror,Loki (Keeper Of The Multiverse),1
Kang the Conqueror,Loki (Variant L1130),1
Kang the Conqueror,Loki (King of Asgard),1
Kang the Conqueror,Luke Cage,1
Kang the Conqueror,M'baku,2
Kang the Conqueror,Makkari,2
Kang the Conqueror,Malekith (Reality Stone),1
Kang the Conqueror,Malekith,1
Kang the Conqueror,Mandarin,2
Kang the Conqueror,Mantis,2
Kang the Conqueror,Mighty Thor,1
Kang the Conqueror,MODOK,2
Kang the Conqueror,Moon Knight,1
Kang the Conqueror,Mr. Fantastic (Earth 838),1
Kang the Conqueror,Mr. Knight,2
Kang the Conqueror,Ms. America,2
Kang the Conqueror,Ms. Marvel,2
Kang the Conqueror,Mysterio,2
Kang the Conqueror,Namor,2
Kang the Conqueror,Nebula,1
Kang the Conqueror,Nick Fury,1
Kang the Conqueror,Nomad,2
Kang the Conqueror,Odin,2
Kang the Conqueror,Okoye,1
Kang the Conqueror,Outrider,1
Kang the Conqueror,Pepper Potts (Extremis),2
Kang the Conqueror,Phastos,1
Kang the Conqueror,Photon,1
Kang the Conqueror,Proxima Midnight,2
Kang the Conqueror,Quake,1
Kang the Conqueror,Quicksilver,1
Kang the Conqueror,Red Guardian,2
Kang the Conqueror,Red Skull (Stonekeeper),1
Kang the Conqueror,Red Skull,2
Kang the Conqueror,Rescue,1
Kang the Conqueror,Rocket Raccoon,1
Kang the Conqueror,Ronan The Accuser (Power Stone),1
Kang the Conqueror,Ronan The Accuser,1
Kang the Conqueror,Ronin,1
Kang the Conqueror,Scarlet Witch,2
Kang the Conqueror,Sersi (uni-mind),2
Kang the Conqueror,Sersi,2
Kang the Conqueror,Shang-Chi,1
Kang the Conqueror,She-Hulk,2
Kang the Conqueror,Shuri,2
Kang the Conqueror,Sif,2
Kang the Conqueror,Sinister Strange,1
Kang the Conqueror,Smart Hulk,1
Kang the Conqueror,Spectral Vision,2
Kang the Conqueror,Spider-Man,2
Kang the Conqueror,Star-Lord (Celestial Power),2
Kang the Conqueror,Star-Lord,2
Kang the Conqueror,Stature,1
Kang the Conqueror,Surtur,2
Kang the Conqueror,Swole Groot,1
Kang the Conqueror,Talos The Untamed,2
Kang the Conqueror,Taskmaster,1
Kang the Conqueror,Teenage Groot,2
Kang the Conqueror,Thanos,2
Kang the Conqueror,Thanos (Infinity Gauntlet),1
Kang the Conqueror,The Collector,1
Kang the Conqueror,The Executioner,2
Kang the Conqueror,The Grandmaster,2
Kang the Conqueror,The Great Protector,1
Kang the Conqueror,The Punisher,1
Kang the Conqueror,Thena,1
Kang the Conqueror,Thor (Pre-Ragnarok),2
Kang the Conqueror,Thor (Awakened),1
Kang the Conqueror,Thor,2
Kang the Conqueror,Ultron,2
Kang the Conqueror,Unworthy Thor,2
Kang the Conqueror,Valkyrie,2
Kang the Conqueror,Vision,1
Kang the Conqueror,Vulture,1
Kang the Conqueror,Wanda Maximoff (Pre-WandaVision),1
Kang the Conqueror,War Machine,1
Kang the Conqueror,Warlock,1
Kang the Conqueror,Wasp,1
Kang the Conqueror,Whiplash,2
Kang the Conqueror,Whiplash (Mark II),1
Kang the Conqueror,White Wolf,2
Kang the Conqueror,Winter Soldier,1
Kang the Conqueror,Wolverine,1
Kang the Conqueror,Wong,2
Kang the Conqueror,YellowJacket,1
Kang the Conqueror,Yondu,1
Kang the Conqueror,Zeus,1
Killian,Killmonger,2
Killian,Kingo,2
Killian,Kingpin,1
Killian,Korath The Pursuer,1
Killian,Korg,2
Killian,Kro,2
Killian,Kurse,1
Killian,Kid Loki,2
Killian,Lady Loki,1
Killian,Leo Fitz,1
Killian,Leviathan,2
Killian,Loki,1
Killian,Loki (Mind Stone),1
Killian,Loki (Keeper Of The Multiverse),2
Killian,Loki (Variant L1130),2
Killian,Loki (King of Asgard),1
Killian,Luke Cage,2
Killian,M'baku,1
Killian,Makkari,2
Killian,Malekith (Reality Stone),2
Killian,Malekith,1
Killian,Mandarin,2
Killian,Mantis,1
Killian,Mighty Thor,1
Killian,MODOK,2
Killian,Moon Knight,2
Killian,Mr. Fantastic (Earth 838),2
Killian,Mr. Knight,1
Killian,Ms. America,2
Killian,Ms. Marvel,2
Killian,Mysterio,2
Killian,Namor,2
Killian,Nebula,1
Killian,Nick Fury,1
Killian,Nomad,1
Killian,Odin,2
Killian,Okoye,1
Killian,Outrider,1
Killian,Pepper Potts (Extremis),1
Killian,Phastos,1
Killian,Photon,1
Killian,Proxima Midnight,1
Killian,Quake,2
Killian,Quicksilver,1
Killian,Red Guardian,1
Killian,Red Skull (Stonekeeper),1
Killian,Red Skull,1
Killian,Rescue,2
Killian,Rocket Raccoon,2
Killian,Ronan The Accuser (Power Stone),1
Killian,Ronan The Accuser,2
Killian,Ronin,2
Killian,Scarlet Witch,2
Killian,Sersi (uni-mind),1
Killian,Sersi,1
Killian,Shang-Chi,1
Killian,She-Hulk,1
Killian,Shuri,1
Killian,Sif,1
Killian,Sinister Strange,1
Killian,Smart Hulk,1
Killian,Spectral Vision,1
Killian,Spider-Man,2
Killian,Star-Lord (Celestial Power),2
Killian,Star-Lord,2
Killian,Stature,2
Killian,Surtur,2
Killian,Swole Groot,1
Killian,Talos The Untamed,2
Killian,Taskmaster,1
Killian,Teenage Groot,2
Killian,Thanos,1
Killian,Thanos (Infinity Gauntlet),2
Killian,The Collector,2
Killian,The Executioner,1
Killian,The Grandmaster,1
Killian,The Great Protector,1
Killian,The Punisher,2
Killian,Thena,2
Killian,Thor (Pre-Ragnarok),1
Killian,Thor (Awakened),1
Killian,Thor,2
Killian,Ultron,1
Killian,Unworthy Thor,2
Killian,Valkyrie,2
Killian,Vision,1
Killian,Vulture,2
Killian,Wanda Maximoff (Pre-WandaVision),2
Killian,War Machine,1
Killian,Warlock,1
Killian,Wasp,1
Killian,Whiplash,2
Killian,Whiplash (Mark II),1
Killian,White Wolf,1
Killian,Winter Soldier,1
Killian,Wolverine,2
Killian,Wong,2
Killian,YellowJacket,1
Killian,Yondu,1
Killian,Zeus,1
Killmonger,Kingo,2
Killmonger,Kingpin,1
Killmonger,Korath The Pursuer,1
Killmonger,Korg,1
Killmonger,Kro,1
Killmonger,Kurse,1
Killmonger,Kid Loki,2
Killmonger,Lady Loki,2
Killmonger,Leo Fitz,2
Killmonger,Leviathan,1
Killmonger,Loki,1
Killmonger,Loki (Mind Stone),2
Killmonger,Loki (Keeper Of The Multiverse),2
Killmonger,Loki (Variant L1130),1
Killmonger,Loki (King of Asgard),2
Killmonger,Luke Cage,1
Killmonger,M'baku,1
Killmonger,Makkari,1
Killmonger,Malekith (Reality Stone),2
Killmonger,Malekith,1
Killmonger,Mandarin,2
Killmonger,Mantis,1
Killmonger,Mighty Thor,2
Killmonger,MODOK,1
Killmonger,Moon Knight,1
Killmonger,Mr. Fantastic (Earth 838),1
Killmonger,Mr. Knight,2
Killmonger,Ms. America,2
Killmonger,Ms. Marvel,1
Killmonger,Mysterio,1
Killmonger,Namor,1
Killmonger,Nebula,1
Killmonger,Nick Fury,2
Killmonger,Nomad,2
Killmonger,Odin,1
Killmonger,Okoye,1
Killmonger,Outrider,1
Killmonger,Pepper Potts (Extremis),2
Killmonger,Phastos,1
Killmonger,Photon,1
Killmonger,Proxima Midnight,1
Killmonger,Quake,2
Killmonger,Quicksilver,2
Killmonger,Red Guardian,2
Killmonger,Red Skull (Stonekeeper),2
Killmonger,Red Skull,2
Killmonger,Rescue,1
Killmonger,Rocket Raccoon,1
Killmonger,Ronan The Accuser (Power Stone),1
Killmonger,Ronan The Accuser,1
Killmonger,Ronin,2
Killmonger,Scarlet Witch,2
Killmonger,Sersi (uni-mind),1
Killmonger,Sersi,1
Killmonger,Shang-Chi,2
Killmonger,She-Hulk,1
Killmonger,Shuri,1
Killmonger,Sif,1
Killmonger,Sinister Strange,2
Killmonger,Smart Hulk,1
Killmonger,Spectral Vision,2
Killmonger,Spider-Man,2
Killmonger,Star-Lord (Celestial Power),1
Killmonger,Star-Lord,2
Killmonger,Stature,1
Killmonger,Surtur,1
Killmonger,Swole Groot,1
Killmonger,Talos The Untamed,1
Killmonger,Taskmaster,1
Killmonger,Teenage Groot,2
Killmonger,Thanos,1
Killmonger,Thanos (Infinity Gauntlet),2
Killmonger,The Collector,1
Killmonger,The Executioner,2
Killmonger,The Grandmaster,1
Killmonger,The Great Protector,1
Killmonger,The Punisher,2
Killmonger,Thena,1
Killmonger,Thor (Pre-Ragnarok),1
Killmonger,Thor (Awakened),1
Killmonger,Thor,1
Killmonger,Ultron,1
Killmonger,Unworthy Thor,2
Killmonger,Valkyrie,2
Killmonger,Vision,1
Killmonger,Vulture,1
Killmonger,Wanda Maximoff (Pre-WandaVision),2
Killmonger,War Machine,1
Killmonger,Warlock,1
Killmonger,Wasp,2
Killmonger,Whiplash,1
Killmonger,Whiplash (Mark II),1
Killmonger,White Wolf,1
Killmonger,Winter Soldier,2
Killmonger,Wolverine,1
Killmonger,Wong,2
Killmonger,YellowJacket,2
Killmonger,Yondu,2
Killmonger,Zeus,2
Kingo,Kingpin,1
Kingo,Korath The Pursuer,2
Kingo,Korg,1
Kingo,Kro,1
Kingo,Kurse,1
Kingo,Kid Loki,1
Kingo,Lady Loki,1
Kingo,Leo Fitz,2
Kingo,Leviathan,2
Kingo,Loki,1
Kingo,Loki (Mind Stone),1
Kingo,Loki (Keeper Of The Multiverse),2
Kingo,Loki (Variant L1130),2
Kingo,Loki (King of Asgard),2
Kingo,Luke Cage,1
Kingo,M'baku,1
Kingo,Makkari,2
Kingo,Malekith (Reality Stone),1
Kingo,Malekith,1
Kingo,Mandarin,2
Kingo,Mantis,2
Kingo,Mighty Thor,2
Kingo,MODOK,2
Kingo,Moon Knight,2
Kingo,Mr. Fantastic (Earth 838),2
Kingo,Mr. Knight,2
Kingo,Ms. America,2
Kingo,Ms. Marvel,1
Kingo,Mysterio,1
Kingo,Namor,2
Kingo,Nebula,1
Kingo,Nick Fury,2
Kingo,Nomad,2
Kingo,Odin,2
Kingo,Okoye,1
Kingo,Outrider,1
Kingo,Pepper Potts (Extremis),1
Kingo,Phastos,1
Kingo,Photon,1
Kingo,Proxima Midnight,1
Kingo,Quake,1
Kingo,Quicksilver,1
Kingo,Red Guardian,2
Kingo,Red Skull (Stonekeeper),1
Kingo,Red Skull,1
Kingo,Rescue,2
Kingo,Rocket Raccoon,1
Kingo,Ronan The Accuser (Power Stone),2
Kingo,Ronan The Accuser,1
Kingo,Ronin,2
Kingo,Scarlet Witch,2
Kingo,Sersi (uni-mind),1
Kingo,Sersi,1
Kingo,Shang-Chi,1
Kingo,She-Hulk,2
Kingo,Shuri,2
Kingo,Sif,1
Kingo,Sinister Strange,1
Kingo,Smart Hulk,2
Kingo,Spectral Vision,2
Kingo,Spider-Man,1
Kingo,Star-Lord (Celestial Power),2
Kingo,Star-Lord,1
Kingo,Stature,2
Kingo,Surtur,1
Kingo,Swole Groot,1
Kingo,Talos The Untamed,1
Kingo,Taskmaster,2
Kingo,Teenage Groot,2
Kingo,Thanos,2
Kingo,Thanos (Infinity Gauntlet),2
Kingo,The Collector,2
Kingo,The Executioner,2
Kingo,The Grandmaster,1
Kingo,The Great Protector,1
Kingo,The Punisher,1
Kingo,Thena,2
Kingo,Thor (Pre-Ragnarok),2
Kingo,Thor (Awakened),1
Kingo,Thor,1
Kingo,Ultron,1
Kingo,Unworthy Thor,1
Kingo,Valkyrie,2
Kingo,Vision,1
Kingo,Vulture,1
Kingo,Wanda Maximoff (Pre-WandaVision),2
Kingo,War Machine,1
Kingo,Warlock,1
Kingo,Wasp,1
Kingo,Whiplash,1
Kingo,Whiplash (Mark II),1
Kingo,White Wolf,2
Kingo,Winter Soldier,2
Kingo,Wolverine,1
Kingo,Wong,1
Kingo,YellowJacket,1
Kingo,Yondu,2
Kingo,Zeus,2
Kingpin,Korath The Pursuer,1
Kingpin,Korg,1
Kingpin,Kro,1
Kingpin,Kurse,1
Kingpin,Kid Loki,2
Kingpin,Lady Loki,2
Kingpin,Leo Fitz,2
Kingpin,Leviathan,2
Kingpin,Loki,2
Kingpin,Loki (Mind Stone),2
Kingpin,Loki (Keeper Of The Multiverse),2
Kingpin,Loki (Variant L1130),1
Kingpin,Loki (King of Asgard),1
Kingpin,Luke Cage,1
Kingpin,M'baku,2
Kingpin,Makkari,1
Kingpin,Malekith (Reality Stone),1
Kingpin,Malekith,1
Kingpin,Mandarin,1
Kingpin,Mantis,2
Kingpin,Mighty Thor,2
Kingpin,MODOK,1
Kingpin,Moon Knight,2
Kingpin,Mr. Fantastic (Earth 838),1
Kingpin,Mr. Knight,2
Kingpin,Ms. America,1
Kingpin,Ms. Marvel,1
Kingpin,Mysterio,2
Kingpin,Namor,2
Kingpin,Nebula,1
Kingpin,Nick Fury,2
Kingpin,Nomad,1
Kingpin,Odin,2
Kingpin,Okoye,1
Kingpin,Outrider,1
Kingpin,Pepper Potts (Extremis),2
Kingpin,Phastos,1
Kingpin,Photon,2
Kingpin,Proxima Midnight,2
Kingpin,Quake,2
Kingpin,Quicksilver,2
Kingpin,Red Guardian,2
Kingpin,Red Skull (Stonekeeper),2
Kingpin,Red Skull,2
Kingpin,Rescue,1
Kingpin,Rocket Raccoon,1
Kingpin,Ronan The Accuser (Power Stone),1
Kingpin,Ronan The Accuser,1
Kingpin,Ronin,1
Kingpin,Scarlet Witch,1
Kingpin,Sersi (uni-mind),1
Kingpin,Sersi,1
Kingpin,Shang-Chi,1
Kingpin,She-Hulk,2
Kingpin,Shuri,1
Kingpin,Sif,1
Kingpin,Sinister Strange,2
Kingpin,Smart Hulk,1
Kingpin,Spectral Vision,2
Kingpin,Spider-Man,2
Kingpin,Star-Lord (Celestial Power),2
Kingpin,Star-Lord,1
Kingpin,Stature,2
Kingpin,Surtur,2
Kingpin,Swole Groot,2
Kingpin,Talos The Untamed,1
Kingpin,Taskmaster,1
Kingpin,Teenage Groot,2
Kingpin,Thanos,1
Kingpin,Thanos (Infinity Gauntlet),1
Kingpin,The Collector,1
Kingpin,The Executioner,2
Kingpin,The Grandmaster,2
Kingpin,The Great Protector,2
Kingpin,The Punisher,1
Kingpin,Thena,2
Kingpin,Thor (Pre-Ragnarok),2
Kingpin,Thor (Awakened),1
Kingpin,Thor,1
Kingpin,Ultron,1
Kingpin,Unworthy Thor,1
Kingpin,Valkyrie,1
Kingpin,Vision,1
Kingpin,Vulture,1
