Heroe_1,Heroe_2
Makkari,Bardock (Super Saiyan)
Makkari,Bardock
Makkari,Basil
Makkari,Beerus
Makkari,Belmod
Makkari,Bergamo
Makkari,Biarra
Makkari,Bido
Makkari,Bikal
Makkari,Black Frieza
Makkari,Bojack
Makkari,Borareta
Makkari,Botamo
Makkari,Broly (Z)
Makkari,Broly (Ikari)
Makkari,Broly (Super Saiyan)
Makkari,Broly
Makkari,Bujin
Makkari,Burter
Makkari,Buu (Good)
Makkari,Buu (Grand Supreme Kai)
Makkari,Buuhan
Makkari,Buutenks
Makkari,Cabba (Super Saiyan)
Makkari,Cabba (Super Saiyan 2)
Makkari,Cabba
Makkari,Dende
Makkari,Dercori
Makkari,Dodoria
Makkari,Dore
Makkari,Dr Gero
Makkari,Dyspo (Super Maximum Light Speed)
Makkari,Dyspo
Makkari,Frieza
Makkari,Frieza (First Form)
Makkari,Frieza (Second Form)
Makkari,Frieza (Third Form)
Makkari,Fusion Zamasu
Makkari,Future Trunks (Cell Saga)
Makkari,Gogeta
Makkari,Gogeta (Super Saiyan)
Makkari,Gogeta (Super Saiyan Blue)
Makkari,Gohan (Beast)
Makkari,Gohan (Potential Unleashed)
Makkari,Gohan (SS2)
Makkari,Gohan (Super Saiyan)
Makkari,Gohan
Makkari,Goku (Super Saiyan Blue Kaioken)
Makkari,Goku
Makkari,Goku (Mastered Ultra Instinct)
Makkari,Goku (Saiyan Saga)
Makkari,Goku (True Ultra Instinct)
Makkari,Goku (Super Saiyan God)
Makkari,Goku (Super Saiyan 2)
Makkari,Goku (Ultra Instinct)
Makkari,Goku (Super Saiyan Blue)
Makkari,Goku (Super Saiyan 3)
Makkari,Goku Black (Super Saiyan Rosé)
Makkari,Goku Black
Makkari,Goten (Super Saiyan)
Makkari,Goten
Makkari,Gotenks (Super Saiyan 3)
Makkari,Gotenks (SS2)
Makkari,Grand Priest
Makkari,Jaco
Makkari,Kami
Makkari,Kid Buu
Makkari,Kid Gohan
Makkari,Kid Goku
Makkari,King Vegeta
Makkari,Krillin
Makkari,Vegeta (Ascended Super Saiyan)
Makkari,Vegeta (Unbound Ultra Ego)
Makkari,Vegeta (Super Saiyan Blue Evolved)
Makkari,Vegeta (Super Saiyan 2)
Makkari,Vegeta (Super Saiyan Blue)
Makkari,Vegeta (Hakai Energy)
Makkari,Vegeta (Super Saiyan)
Makkari,Vegeta
Makkari,Vegeta (Super Saiyan God)
Makkari,Vegito
Makkari,Vegito (Super Saiyan)
Malekith (Reality Stone),Malekith
Malekith (Reality Stone),Mandarin
Malekith (Reality Stone),Mantis
Malekith (Reality Stone),Mighty Thor
Malekith (Reality Stone),MODOK
Malekith (Reality Stone),Moon Knight
Malekith (Reality Stone),Mr. Fantastic (Earth 838)
Malekith (Reality Stone),Mr. Knight
Malekith (Reality Stone),Ms. America
Malekith (Reality Stone),Ms. Marvel
Malekith (Reality Stone),Mysterio
Malekith (Reality Stone),Namor
Malekith (Reality Stone),Nebula
Malekith (Reality Stone),Nick Fury
Malekith (Reality Stone),Nomad
Malekith (Reality Stone),Odin
Malekith (Reality Stone),Okoye
Malekith (Reality Stone),Outrider
Malekith (Reality Stone),Pepper Potts (Extremis)
Malekith (Reality Stone),Phastos
Malekith (Reality Stone),Photon
Malekith (Reality Stone),Proxima Midnight
Malekith (Reality Stone),Quake
Malekith (Reality Stone),Quicksilver
Malekith (Reality Stone),Red Guardian
Malekith (Reality Stone),Red Skull (Stonekeeper)
Malekith (Reality Stone),Red Skull
Malekith (Reality Stone),Rescue
Malekith (Reality Stone),Rocket Raccoon
Malekith (Reality Stone),Ronan The Accuser (Power Stone)
Malekith (Reality Stone),Ronan The Accuser
Malekith (Reality Stone),Ronin
Malekith (Reality Stone),Scarlet Witch
Malekith (Reality Stone),Sersi (uni-mind)
Malekith (Reality Stone),Sersi
Malekith (Reality Stone),Shang-Chi
Malekith (Reality Stone),She-Hulk
Malekith (Reality Stone),Shuri
Malekith (Reality Stone),Sif
Malekith (Reality Stone),Sinister Strange
Malekith (Reality Stone),Smart Hulk
Malekith (Reality Stone),Spectral Vision
Malekith (Reality Stone),Spider-Man
Malekith (Reality Stone),Star-Lord (Celestial Power)
Malekith (Reality Stone),Star-Lord
Malekith (Reality Stone),Stature
Malekith (Reality Stone),Surtur
Malekith (Reality Stone),Swole Groot
Malekith (Reality Stone),Talos The Untamed
Malekith (Reality Stone),Taskmaster
Malekith (Reality Stone),Teenage Groot
Malekith (Reality Stone),Thanos
Malekith (Reality Stone),Thanos (Infinity Gauntlet)
Malekith (Reality Stone),The Collector
Malekith (Reality Stone),The Executioner
Malekith (Reality Stone),The Grandmaster
Malekith (Reality Stone),The Great Protector
Malekith (Reality Stone),The Punisher
Malekith (Reality Stone),Thena
Malekith (Reality Stone),Thor (Pre-Ragnarok)
Malekith (Reality Stone),Thor (Awakened)
Malekith (Reality Stone),Thor
Malekith (Reality Stone),Ultron
Malekith (Reality Stone),Unworthy Thor
Malekith (Reality Stone),Valkyrie
Malekith (Reality Stone),Vision
Malekith (Reality Stone),Volstagg
Malekith (Reality Stone),Vulture
Malekith (Reality Stone),Wanda Maximoff (Pre-WandaVision)
Malekith (Reality Stone),War Machine
Malekith (Reality Stone),Warlock
Malekith (Reality Stone),Wasp
Malekith (Reality Stone),Whiplash
Malekith (Reality Stone),Whiplash (Mark II)
Malekith (Reality Stone),White Wolf
Malekith (Reality Stone),Winter Soldier
Malekith (Reality Stone),Wolverine
Malekith (Reality Stone),Wong
Malekith (Reality Stone),YellowJacket
Malekith (Reality Stone),Yondu
Malekith (Reality Stone),Zeus
Malekith (Reality Stone),Gogeta (Super Saiyan 4)
Malekith (Reality Stone),Goku (Super Saiyan 3)
Malekith (Reality Stone),Goku (Super Saiyan 2)
Malekith (Reality Stone),Goku (Super Saiyan 4)
Malekith (Reality Stone),Goku Jr.
Malekith (Reality Stone),Goten
Malekith (Reality Stone),Pan
Malekith (Reality Stone),Piccolo
Malekith (Reality Stone),Son Goku
Malekith (Reality Stone),Syn Shenron
Malekith (Reality Stone),Trunks
Malekith (Reality Stone),Uub
Malekith (Reality Stone),Android 16
Malekith (Reality Stone),Android 17
Malekith (Reality Stone),Android 18
Malekith (Reality Stone),Android 19
Malekith (Reality Stone),Aniraza
Malekith (Reality Stone),Arak
Malekith (Reality Stone),Bandages The Mummy
Malekith (Reality Stone),Bardock (Super Saiyan)
Malekith (Reality Stone),Bardock
Malekith (Reality Stone),Basil
Malekith (Reality Stone),Beerus
Malekith (Reality Stone),Belmod
Malekith (Reality Stone),Bergamo
Malekith (Reality Stone),Biarra
Malekith (Reality Stone),Bido
Malekith (Reality Stone),Bikal
Malekith (Reality Stone),Black Frieza
Malekith (Reality Stone),Bojack
Malekith (Reality Stone),Borareta
Malekith (Reality Stone),Botamo
Malekith (Reality Stone),Broly (Z)
Malekith (Reality Stone),Broly (Ikari)
Malekith (Reality Stone),Broly (Super Saiyan)
Malekith (Reality Stone),Broly
Malekith (Reality Stone),Bujin
Malekith (Reality Stone),Burter
Malekith (Reality Stone),Buu (Good)
Malekith (Reality Stone),Buu (Grand Supreme Kai)
Malekith (Reality Stone),Buuhan
Malekith (Reality Stone),Buutenks
Malekith (Reality Stone),Cabba (Super Saiyan)
Malekith (Reality Stone),Cabba (Super Saiyan 2)
Malekith (Reality Stone),Cabba
Malekith (Reality Stone),Dende
Malekith (Reality Stone),Dercori
Malekith (Reality Stone),Dodoria
Malekith (Reality Stone),Dore
Malekith (Reality Stone),Dr Gero
Malekith (Reality Stone),Dyspo (Super Maximum Light Speed)
Malekith (Reality Stone),Dyspo
Malekith (Reality Stone),Frieza
Malekith (Reality Stone),Frieza (First Form)
Malekith (Reality Stone),Frieza (Second Form)
Malekith (Reality Stone),Frieza (Third Form)
Malekith (Reality Stone),Fusion Zamasu
Malekith (Reality Stone),Future Trunks (Cell Saga)
Malekith (Reality Stone),Gogeta
Malekith (Reality Stone),Gogeta (Super Saiyan)
Malekith (Reality Stone),Gogeta (Super Saiyan Blue)
Malekith (Reality Stone),Gohan (Beast)
Malekith (Reality Stone),Gohan (Potential Unleashed)
Malekith (Reality Stone),Gohan (SS2)
Malekith (Reality Stone),Gohan (Super Saiyan)
Malekith (Reality Stone),Gohan
Malekith (Reality Stone),Goku (Super Saiyan Blue Kaioken)
Malekith (Reality Stone),Goku
Malekith (Reality Stone),Goku (Mastered Ultra Instinct)
Malekith (Reality Stone),Goku (Saiyan Saga)
Malekith (Reality Stone),Goku (True Ultra Instinct)
Malekith (Reality Stone),Goku (Super Saiyan God)
Malekith (Reality Stone),Goku (Super Saiyan 2)
Malekith (Reality Stone),Goku (Ultra Instinct)
Malekith (Reality Stone),Goku (Super Saiyan Blue)
Malekith (Reality Stone),Goku (Super Saiyan 3)
Malekith (Reality Stone),Goku Black (Super Saiyan Rosé)
Malekith (Reality Stone),Goku Black
Malekith (Reality Stone),Goten (Super Saiyan)
Malekith (Reality Stone),Goten
Malekith (Reality Stone),Gotenks (Super Saiyan 3)
Malekith (Reality Stone),Gotenks (SS2)
Malekith (Reality Stone),Grand Priest
Malekith (Reality Stone),Jaco
Malekith (Reality Stone),Kami
Malekith (Reality Stone),Kid Buu
Malekith (Reality Stone),Kid Gohan
Malekith (Reality Stone),Kid Goku
Malekith (Reality Stone),King Vegeta
Malekith (Reality Stone),Krillin
Malekith (Reality Stone),Vegeta (Ascended Super Saiyan)
Malekith (Reality Stone),Vegeta (Unbound Ultra Ego)
Malekith (Reality Stone),Vegeta (Super Saiyan Blue Evolved)
Malekith (Reality Stone),Vegeta (Super Saiyan 2)
Malekith (Reality Stone),Vegeta (Super Saiyan Blue)
Malekith (Reality Stone),Vegeta (Hakai Energy)
Malekith (Reality Stone),Vegeta (Super Saiyan)
Malekith (Reality Stone),Vegeta
Malekith (Reality Stone),Vegeta (Super Saiyan God)
Malekith (Reality Stone),Vegito
Malekith (Reality Stone),Vegito (Super Saiyan)
Malekith,Mandarin
Malekith,Mantis
Malekith,Mighty Thor
Malekith,MODOK
Malekith,Moon Knight
Malekith,Mr. Fantastic (Earth 838)
Malekith,Mr. Knight
Malekith,Ms. America
Malekith,Ms. Marvel
Malekith,Mysterio
Malekith,Namor
Malekith,Nebula
Malekith,Nick Fury
Malekith,Nomad
Malekith,Odin
Malekith,Okoye
Malekith,Outrider
Malekith,Pepper Potts (Extremis)
Malekith,Phastos
Malekith,Photon
Malekith,Proxima Midnight
Malekith,Quake
Malekith,Quicksilver
Malekith,Red Guardian
Malekith,Red Skull (Stonekeeper)
Malekith,Red Skull
Malekith,Rescue
Malekith,Rocket Raccoon
Malekith,Ronan The Accuser (Power Stone)
Malekith,Ronan The Accuser
Malekith,Ronin
Malekith,Scarlet Witch
Malekith,Sersi (uni-mind)
Malekith,Sersi
Malekith,Shang-Chi
Malekith,She-Hulk
Malekith,Shuri
Malekith,Sif
Malekith,Sinister Strange
Malekith,Smart Hulk
Malekith,Spectral Vision
Malekith,Spider-Man
Malekith,Star-Lord (Celestial Power)
Malekith,Star-Lord
Malekith,Stature
Malekith,Surtur
Malekith,Swole Groot
Malekith,Talos The Untamed
Malekith,Taskmaster
Malekith,Teenage Groot
Malekith,Thanos
Malekith,Thanos (Infinity Gauntlet)
Malekith,The Collector
Malekith,The Executioner
Malekith,The Grandmaster
Malekith,The Great Protector
Malekith,The Punisher
Malekith,Thena
Malekith,Thor (Pre-Ragnarok)
Malekith,Thor (Awakened)
Malekith,Thor
Malekith,Ultron
Malekith,Unworthy Thor
Malekith,Valkyrie
Malekith,Vision
Malekith,Volstagg
Malekith,Vulture
Malekith,Wanda Maximoff (Pre-WandaVision)
Malekith,War Machine
Malekith,Warlock
Malekith,Wasp
Malekith,Whiplash
Malekith,Whiplash (Mark II)
Malekith,White Wolf
Malekith,Winter Soldier
Malekith,Wolverine
Malekith,Wong
Malekith,YellowJacket
Malekith,Yondu
Malekith,Zeus
Malekith,Gogeta (Super Saiyan 4)
Malekith,Goku (Super Saiyan 3)
Malekith,Goku (Super Saiyan 2)
Malekith,Goku (Super Saiyan 4)
Malekith,Goku Jr.
Malekith,Goten
Malekith,Pan
Malekith,Piccolo
Malekith,Son Goku
Malekith,Syn Shenron
Malekith,Trunks
Malekith,Uub
Malekith,Android 16
Malekith,Android 17
Malekith,Android 18
Malekith,Android 19
Malekith,Aniraza
Malekith,Arak
Malekith,Bandages The Mummy
Malekith,Bardock (Super Saiyan)
Malekith,Bardock
Malekith,Basil
Malekith,Beerus
Malekith,Belmod
Malekith,Bergamo
Malekith,Biarra
Malekith,Bido
Malekith,Bikal
Malekith,Black Frieza
Malekith,Bojack
Malekith,Borareta
Malekith,Botamo
Malekith,Broly (Z)
Malekith,Broly (Ikari)
Malekith,Broly (Super Saiyan)
Malekith,Broly
Malekith,Bujin
Malekith,Burter
Malekith,Buu (Good)
Malekith,Buu (Grand Supreme Kai)
Malekith,Buuhan
Malekith,Buutenks
Malekith,Cabba (Super Saiyan)
Malekith,Cabba (Super Saiyan 2)
Malekith,Cabba
Malekith,Dende
Malekith,Dercori
Malekith,Dodoria
Malekith,Dore
Malekith,Dr Gero
Malekith,Dyspo (Super Maximum Light Speed)
Malekith,Dyspo
Malekith,Frieza
Malekith,Frieza (First Form)
Malekith,Frieza (Second Form)
Malekith,Frieza (Third Form)
Malekith,Fusion Zamasu
Malekith,Future Trunks (Cell Saga)
Malekith,Gogeta
Malekith,Gogeta (Super Saiyan)
Malekith,Gogeta (Super Saiyan Blue)
Malekith,Gohan (Beast)
Malekith,Gohan (Potential Unleashed)
Malekith,Gohan (SS2)
Malekith,Gohan (Super Saiyan)
Malekith,Gohan
Malekith,Goku (Super Saiyan Blue Kaioken)
Malekith,Goku
Malekith,Goku (Mastered Ultra Instinct)
Malekith,Goku (Saiyan Saga)
Malekith,Goku (True Ultra Instinct)
Malekith,Goku (Super Saiyan God)
Malekith,Goku (Super Saiyan 2)
Malekith,Goku (Ultra Instinct)
Malekith,Goku (Super Saiyan Blue)
Malekith,Goku (Super Saiyan 3)
Malekith,Goku Black (Super Saiyan Rosé)
Malekith,Goku Black
Malekith,Goten (Super Saiyan)
Malekith,Goten
Malekith,Gotenks (Super Saiyan 3)
Malekith,Gotenks (SS2)
Malekith,Grand Priest
Malekith,Jaco
Malekith,Kami
Malekith,Kid Buu
Malekith,Kid Gohan
Malekith,Kid Goku
Malekith,King Vegeta
Malekith,Krillin
Malekith,Vegeta (Ascended Super Saiyan)
Malekith,Vegeta (Unbound Ultra Ego)
Malekith,Vegeta (Super Saiyan Blue Evolved)
Malekith,Vegeta (Super Saiyan 2)
Malekith,Vegeta (Super Saiyan Blue)
Malekith,Vegeta (Hakai Energy)
Malekith,Vegeta (Super Saiyan)
Malekith,Vegeta
Malekith,Vegeta (Super Saiyan God)
Malekith,Vegito
Malekith,Vegito (Super Saiyan)
Mandarin,Mantis
Mandarin,Mighty Thor
Mandarin,MODOK
Mandarin,Moon Knight
Mandarin,Mr. Fantastic (Earth 838)
Mandarin,Mr. Knight
Mandarin,Ms. America
Mandarin,Ms. Marvel
Mandarin,Mysterio
Mandarin,Namor
Mandarin,Nebula
Mandarin,Nick Fury
Mandarin,Nomad
Mandarin,Odin
Mandarin,Okoye
Mandarin,Outrider
Mandarin,Pepper Potts (Extremis)
Mandarin,Phastos
Mandarin,Photon
Mandarin,Proxima Midnight
Mandarin,Quake
Mandarin,Quicksilver
Mandarin,Red Guardian
Mandarin,Red Skull (Stonekeeper)
Mandarin,Red Skull
Mandarin,Rescue
Mandarin,Rocket Raccoon
Mandarin,Ronan The Accuser (Power Stone)
Mandarin,Ronan The Accuser
Mandarin,Ronin
Mandarin,Scarlet Witch
Mandarin,Sersi (uni-mind)
Mandarin,Sersi
Mandarin,Shang-Chi
Mandarin,She-Hulk
Mandarin,Shuri
Mandarin,Sif
Mandarin,Sinister Strange
Mandarin,Smart Hulk
Mandarin,Spectral Vision
Mandarin,Spider-Man
Mandarin,Star-Lord (Celestial Power)
Mandarin,Star-Lord
Mandarin,Stature
Mandarin,Surtur
Mandarin,Swole Groot
Mandarin,Talos The Untamed
Mandarin,Taskmaster
Mandarin,Teenage Groot
Mandarin,Thanos
Mandarin,Thanos (Infinity Gauntlet)
Mandarin,The Collector
Mandarin,The Executioner
Mandarin,The Grandmaster
Mandarin,The Great Protector
Mandarin,The Punisher
Mandarin,Thena
Mandarin,Thor (Pre-Ragnarok)
Mandarin,Thor (Awakened)
Mandarin,Thor
Mandarin,Ultron
Mandarin,Unworthy Thor
Mandarin,Valkyrie
Mandarin,Vision
Mandarin,Volstagg
Mandarin,Vulture
Mandarin,Wanda Maximoff (Pre-WandaVision)
Mandarin,War Machine
Mandarin,Warlock
Mandarin,Wasp
Mandarin,Whiplash
Mandarin,Whiplash (Mark II)
Mandarin,White Wolf
Mandarin,Winter Soldier
Mandarin,Wolverine
Mandarin,Wong
Mandarin,YellowJacket
Mandarin,Yondu
Mandarin,Zeus
Mandarin,Gogeta (Super Saiyan 4)
Mandarin,Goku (Super Saiyan 3)
Mandarin,Goku (Super Saiyan 2)
Mandarin,Goku (Super Saiyan 4)
Mandarin,Goku Jr.
Mandarin,Goten
Mandarin,Pan
Mandarin,Piccolo
Mandarin,Son Goku
Mandarin,Syn Shenron
Mandarin,Trunks
Mandarin,Uub
Mandarin,Android 16
Mandarin,Android 17
Mandarin,Android 18
Mandarin,Android 19
Mandarin,Aniraza
Mandarin,Arak
Mandarin,Bandages The Mummy
Mandarin,Bardock (Super Saiyan)
Mandarin,Bardock
Mandarin,Basil
Mandarin,Beerus
Mandarin,Belmod
Mandarin,Bergamo
Mandarin,Biarra
Mandarin,Bido
Mandarin,Bikal
Mandarin,Black Frieza
Mandarin,Bojack
Mandarin,Borareta
Mandarin,Botamo
Mandarin,Broly (Z)
Mandarin,Broly (Ikari)
Mandarin,Broly (Super Saiyan)
Mandarin,Broly
Mandarin,Bujin
Mandarin,Burter
Mandarin,Buu (Good)
Mandarin,Buu (Grand Supreme Kai)
Mandarin,Buuhan
Mandarin,Buutenks
Mandarin,Cabba (Super Saiyan)
Mandarin,Cabba (Super Saiyan 2)
Mandarin,Cabba
Mandarin,Dende
Mandarin,Dercori
Mandarin,Dodoria
Mandarin,Dore
Mandarin,Dr Gero
Mandarin,Dyspo (Super Maximum Light Speed)
Mandarin,Dyspo
Mandarin,Frieza
Mandarin,Frieza (First Form)
Mandarin,Frieza (Second Form)
Mandarin,Frieza (Third Form)
Mandarin,Fusion Zamasu
Mandarin,Future Trunks (Cell Saga)
Mandarin,Gogeta
Mandarin,Gogeta (Super Saiyan)
Mandarin,Gogeta (Super Saiyan Blue)
Mandarin,Gohan (Beast)
Mandarin,Gohan (Potential Unleashed)
Mandarin,Gohan (SS2)
Mandarin,Gohan (Super Saiyan)
Mandarin,Gohan
Mandarin,Goku (Super Saiyan Blue Kaioken)
Mandarin,Goku
Mandarin,Goku (Mastered Ultra Instinct)
Mandarin,Goku (Saiyan Saga)
Mandarin,Goku (True Ultra Instinct)
Mandarin,Goku (Super Saiyan God)
Mandarin,Goku (Super Saiyan 2)
Mandarin,Goku (Ultra Instinct)
Mandarin,Goku (Super Saiyan Blue)
Mandarin,Goku (Super Saiyan 3)
Mandarin,Goku Black (Super Saiyan Rosé)
Mandarin,Goku Black
Mandarin,Goten (Super Saiyan)
Mandarin,Goten
Mandarin,Gotenks (Super Saiyan 3)
Mandarin,Gotenks (SS2)
Mandarin,Grand Priest
Mandarin,Jaco
Mandarin,Kami
Mandarin,Kid Buu
Mandarin,Kid Gohan
Mandarin,Kid Goku
Mandarin,King Vegeta
Mandarin,Krillin
Mandarin,Vegeta (Ascended Super Saiyan)
Mandarin,Vegeta (Unbound Ultra Ego)
Mandarin,Vegeta (Super Saiyan Blue Evolved)
Mandarin,Vegeta (Super Saiyan 2)
Mandarin,Vegeta (Super Saiyan Blue)
Mandarin,Vegeta (Hakai Energy)
Mandarin,Vegeta (Super Saiyan)
Mandarin,Vegeta
Mandarin,Vegeta (Super Saiyan God)
Mandarin,Vegito
Mandarin,Vegito (Super Saiyan)
Mantis,Mighty Thor
Mantis,MODOK
Mantis,Moon Knight
Mantis,Mr. Fantastic (Earth 838)
Mantis,Mr. Knight
Mantis,Ms. America
Mantis,Ms. Marvel
Mantis,Mysterio
Mantis,Namor
Mantis,Nebula
Mantis,Nick Fury
Mantis,Nomad
Mantis,Odin
Mantis,Okoye
Mantis,Outrider
Mantis,Pepper Potts (Extremis)
Mantis,Phastos
Mantis,Photon
Mantis,Proxima Midnight
Mantis,Quake
Mantis,Quicksilver
Mantis,Red Guardian
Mantis,Red Skull (Stonekeeper)
Mantis,Red Skull
Mantis,Rescue
Mantis,Rocket Raccoon
Mantis,Ronan The Accuser (Power Stone)
Mantis,Ronan The Accuser
Mantis,Ronin
Mantis,Scarlet Witch
Mantis,Sersi (uni-mind)
Mantis,Sersi
Mantis,Shang-Chi
Mantis,She-Hulk
Mantis,Shuri
Mantis,Sif
Mantis,Sinister Strange
Mantis,Smart Hulk
Mantis,Spectral Vision
Mantis,Spider-Man
Mantis,Star-Lord (Celestial Power)
Mantis,Star-Lord
Mantis,Stature
Mantis,Surtur
Mantis,Swole Groot
Mantis,Talos The Untamed
Mantis,Taskmaster
Mantis,Teenage Groot
Mantis,Thanos
Mantis,Thanos (Infinity Gauntlet)
Mantis,The Collector
Mantis,The Executioner
Mantis,The Grandmaster
Mantis,The Great Protector
Mantis,The Punisher
Mantis,Thena
Mantis,Thor (Pre-Ragnarok)
Mantis,Thor (Awakened)
Mantis,Thor
Mantis,Ultron
Mantis,Unworthy Thor
Mantis,Valkyrie
Mantis,Vision
Mantis,Volstagg
Mantis,Vulture
Mantis,Wanda Maximoff (Pre-WandaVision)
Mantis,War Machine
Mantis,Warlock
Mantis,Wasp
Mantis,Whiplash
Mantis,Whiplash (Mark II)
Mantis,White Wolf
Mantis,Winter Soldier
Mantis,Wolverine
Mantis,Wong
Mantis,YellowJacket
Mantis,Yondu
Mantis,Zeus
Mantis,Gogeta (Super Saiyan 4)
Mantis,Goku (Super Saiyan 3)
Mantis,Goku (Super Saiyan 2)
Mantis,Goku (Super Saiyan 4)
Mantis,Goku Jr.
Mantis,Goten
Mantis,Pan
Mantis,Piccolo
Mantis,Son Goku
Mantis,Syn Shenron
Mantis,Trunks
Mantis,Uub
Mantis,Android 16
Mantis,Android 17
Mantis,Android 18
Mantis,Android 19
Mantis,Aniraza
Mantis,Arak
Mantis,Bandages The Mummy
Mantis,Bardock (Super Saiyan)
Mantis,Bardock
Mantis,Basil
Mantis,Beerus
Mantis,Belmod
Mantis,Bergamo
Mantis,Biarra
Mantis,Bido
Mantis,Bikal
Mantis,Black Frieza
Mantis,Bojack
Mantis,Borareta
Mantis,Botamo
Mantis,Broly (Z)
Mantis,Broly (Ikari)
Mantis,Broly (Super Saiyan)
Mantis,Broly
Mantis,Bujin
Mantis,Burter
Mantis,Buu (Good)
Mantis,Buu (Grand Supreme Kai)
Mantis,Buuhan
Mantis,Buutenks
Mantis,Cabba (Super Saiyan)
Mantis,Cabba (Super Saiyan 2)
Mantis,Cabba
Mantis,Dende
Mantis,Dercori
Mantis,Dodoria
Mantis,Dore
Mantis,Dr Gero
Mantis,Dyspo (Super Maximum Light Speed)
Mantis,Dyspo
Mantis,Frieza
Mantis,Frieza (First Form)
Mantis,Frieza (Second Form)
Mantis,Frieza (Third Form)
Mantis,Fusion Zamasu
Mantis,Future Trunks (Cell Saga)
Mantis,Gogeta
Mantis,Gogeta (Super Saiyan)
Mantis,Gogeta (Super Saiyan Blue)
Mantis,Gohan (Beast)
Mantis,Gohan (Potential Unleashed)
Mantis,Gohan (SS2)
Mantis,Gohan (Super Saiyan)
Mantis,Gohan
Mantis,Goku (Super Saiyan Blue Kaioken)
Mantis,Goku
Mantis,Goku (Mastered Ultra Instinct)
Mantis,Goku (Saiyan Saga)
Mantis,Goku (True Ultra Instinct)
Mantis,Goku (Super Saiyan God)
Mantis,Goku (Super Saiyan 2)
Mantis,Goku (Ultra Instinct)
Mantis,Goku (Super Saiyan Blue)
Mantis,Goku (Super Saiyan 3)
Mantis,Goku Black (Super Saiyan Rosé)
Mantis,Goku Black
Mantis,Goten (Super Saiyan)
Mantis,Goten
Mantis,Gotenks (Super Saiyan 3)
Mantis,Gotenks (SS2)
Mantis,Grand Priest
Mantis,Jaco
Mantis,Kami
Mantis,Kid Buu
Mantis,Kid Gohan
Mantis,Kid Goku
Mantis,King Vegeta
Mantis,Krillin
Mantis,Vegeta (Ascended Super Saiyan)
Mantis,Vegeta (Unbound Ultra Ego)
Mantis,Vegeta (Super Saiyan Blue Evolved)
Mantis,Vegeta (Super Saiyan 2)
Mantis,Vegeta (Super Saiyan Blue)
Mantis,Vegeta (Hakai Energy)
Mantis,Vegeta (Super Saiyan)
Mantis,Vegeta
Mantis,Vegeta (Super Saiyan God)
Mantis,Vegito
Mantis,Vegito (Super Saiyan)
Mighty Thor,MODOK
Mighty Thor,Moon Knight
Mighty Thor,Mr. Fantastic (Earth 838)
Mighty Thor,Mr. Knight
Mighty Thor,Ms. America
Mighty Thor,Ms. Marvel
Mighty Thor,Mysterio
Mighty Thor,Namor
Mighty Thor,Nebula
Mighty Thor,Nick Fury
Mighty Thor,Nomad
Mighty Thor,Odin
Mighty Thor,Okoye
Mighty Thor,Outrider
Mighty Thor,Pepper Potts (Extremis)
Mighty Thor,Phastos
Mighty Thor,Photon
Mighty Thor,Proxima Midnight
Mighty Thor,Quake
Mighty Thor,Quicksilver
Mighty Thor,Red Guardian
Mighty Thor,Red Skull (Stonekeeper)
Mighty Thor,Red Skull
Mighty Thor,Rescue
Mighty Thor,Rocket Raccoon
Mighty Thor,Ronan The Accuser (Power Stone)
Mighty Thor,Ronan The Accuser
Mighty Thor,Ronin
Mighty Thor,Scarlet Witch
Mighty Thor,Sersi (uni-mind)
Mighty Thor,Sersi
Mighty Thor,Shang-Chi
Mighty Thor,She-Hulk
Mighty Thor,Shuri
Mighty Thor,Sif
Mighty Thor,Sinister Strange
Mighty Thor,Smart Hulk
Mighty Thor,Spectral Vision
Mighty Thor,Spider-Man
Mighty Thor,Star-Lord (Celestial Power)
Mighty Thor,Star-Lord
Mighty Thor,Stature
Mighty Thor,Surtur
Mighty Thor,Swole Groot
Mighty Thor,Talos The Untamed
Mighty Thor,Taskmaster
Mighty Thor,Teenage Groot
