id,name,description,modified,comics_available,series_available,stories_available,events_available,event_available,thumbnail
1011267,Wallop,"Walter was born, presumably in the decade of 1910s, into the ClanDestine-- his father, the immortal Adam Destine and his mother a magical genie.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c002ef63d1e4.jpg
1009700,Wallow,"Max Pressman murdered his wife and attempted to murder his two children Michael and Melinda, but after police officer shot him before he could so, Pressman returned as a ghost-like entity, with only the face of Melinda's doll as his own.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009701,War (Abraham Kieros),"A young veteran wounded during the Vietnam War, Abraham Kieros was selected by Apocalypse to become the Horseman War.",1969-12-31T19:00:00-0500,13,5,13,13,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1017322,War Machine (Iron Man 3 - The Official Game),,2013-09-18T11:06:14-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/80/5239c15d562d6.jpg
1017834,War Machine (James Rhodes),"<span style=""color: #333333; font-family: &amp;amp;amp; font-size: 14.4px; letter-spacing: normal; line-height: normal; background-color: #eeeeee;"">U.S. Air Force pilot and Tony Stark's friend who has his own suit of Iron Man armor, nicknamed, ""War Machine.""</span>",2021-08-05T18:41:02-0400,114,28,131,131,4,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1017304,War Machine (Marvel: Avengers Alliance),,2013-09-18T10:15:32-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/c/03/5239b57a59812.jpg
1010991,War Machine (Parnell Jacobs),"Parnell Jacobs was a member of the U.S. Army who fought in Sin-Congese civil war in Asia alongside Jim Rhodes and who later encountered the discarded armor of Rhodes' superhero alter-ego, War Machine, which Jacobs studied used for the basis of many arms designs.",2014-04-29T14:14:41-0400,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/535febf826de5.jpg
1011226,War Machine (Ultimate),,1969-12-31T19:00:00-0500,3,2,3,3,1,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a5647d38b.jpg
1009703,Warbird,,1969-12-31T19:00:00-0500,32,9,34,34,3,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011121,Warbound,,2014-05-01T14:11:10-0400,5,2,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/53628de09a012.jpg
1010372,Warhawk (Mitchell Tanner),,1969-12-31T19:00:00-0500,8,7,8,8,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009704,Warlock (Janie Chin),"College design student Janie Chin was transformed by Adam Warlock into a female version of him, who then tried to cure the planet.",1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011287,Warlock (Technarchy),"The New Mutants' Warlock is an alien being from an unidentified world where the a sentient life forms are ""techno-organic"" life that resembles circuitry and machinery in various ways.",2011-07-14T14:28:15-0400,30,13,38,38,5,http://i.annihil.us/u/prod/marvel/i/mg/b/e0/4da612d77cbd0.jpg
1009705,Warpath,"James Proudstar was once a member of Professor X's New Mutants and is currently a member of the X-Men black ops team, X-Force.",2013-10-22T12:22:42-0400,221,48,262,262,5,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/526035de08b23.jpg
1010668,Warren Worthington III,,1969-12-31T19:00:00-0500,6,2,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009706,Warstar,"Warstar, a former member of the Imperial Guard, was one of eight Imperial Guardsmen chosen to battle the team of superhuman Earthling mutants known as the X-Men over the fate of Phoenix, a primal force of the cosmos that had assumed the form of the X-Man Jean Grey.",1969-12-31T19:00:00-0500,9,6,5,5,1,http://i.annihil.us/u/prod/marvel/i/mg/2/e0/4c003a73b6673.jpg
1009707,Wasp,"When Janet Van Dyne's father died, she convinced her father's associate Hank Pym to give her a supply of ""Pym particles""; Pym also subjected her to a procedure which granted her the ability to, upon shrinking, grow wings and fire blasts of energy, which she called her ""wasp's stings.""",2016-02-29T10:44:27-0500,434,169,492,492,14,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/5390dfd5ef165.jpg
1010992,Wasp (Ultimate),"Janet Van Dyne has the ability to shrink down to the size of an insect and has the insect-like properties of her namesake, the wasp.",1969-12-31T19:00:00-0500,28,12,35,35,0,http://i.annihil.us/u/prod/marvel/i/mg/2/70/4c00329438aa0.jpg
1017853,Wave (Wave),,2021-08-27T17:43:56-0400,16,4,16,16,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011133,Weapon Omega,,2010-11-18T15:57:10-0500,9,5,10,10,1,http://i.annihil.us/u/prod/marvel/i/mg/9/a0/4ce5a526259fd.jpg
1009709,Weapon X,,1969-12-31T19:00:00-0500,53,22,54,54,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011402,Wendell Rand,,1969-12-31T19:00:00-0500,6,1,6,6,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010742,Wendell Vaughn,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/3/80/4c003744919ef.jpg
1009710,Wendigo,,2011-05-24T16:45:41-0400,23,11,29,29,0,http://i.annihil.us/u/prod/marvel/i/mg/b/70/4ce5a1fa7a013.jpg
1010765,Werewolf By Night,"Jack Russell inherited the curse of lycanthropy from his father, Gregor.",1969-12-31T19:00:00-0500,96,36,108,108,0,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c00375df1879.jpg
1011588,Whiplash (Anton Vanko),"Anton Vanko built his own Iron Man armor using a discarded Mark 16 chest plate, intent on exacting his revenge against Tony Stark for what Vanko believed was Stark's involvement in the death of his father.",2021-08-19T00:05:03-0400,5,3,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/9/c0/4ce5a8089c2c8.jpg
1009711,Whiplash (Mark Scarlotti),"Filled with dreams of grandeur, Mark Scarlotti was a brilliant young man with a bright future who graduated with top honors from college and immediately had a promising job at Stark International, but it all went south, however, when he became friends with the wrong people who wanted him to develop weapons, which Scarlotti used to become the first Whiplash.",1969-12-31T19:00:00-0500,12,7,14,14,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010348,Whirlwind,"David Cannon was always a bully, so his mutant abilities naturally led him to a life of crime and petty thievery, until his constant defeat at the hands of the Hank Pym and the Wasp led him to create the Whirlwind identity.",2012-03-20T16:54:18-0400,33,21,34,34,1,http://i.annihil.us/u/prod/marvel/i/mg/3/a0/4c7c643e59215.jpg
1010342,Whistler,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009712,White Queen (Adrienne Frost),,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010853,White Tiger (Angela Del Toro),"Federal agent Angela Del Toro is the heir to a heroic legacy that began with the Jade Tiger, a long-lost enchanted statue from the fabled kingdom of K'un-Lun, and had been last held by her uncle, Hector Ayala, who fought alongside such heroes as Daredevil and Spider-Man.",1969-12-31T19:00:00-0500,51,12,54,54,5,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1016838,White Tiger (USM),"White Tiger takes everything very seriously. A constant overachiever, she wants to be better and wants the group to be better. With less flashy powers, she feels like she has to work the hardest. 
 
A skilled acrobatic fighter with feline senses and claws. Ava wears a small Tiger amulet on her belt that gives her supernatural powers.

In the field, sheâ€™s constantly frustrated with Spider-Man and his irreverent attitude. But the longer the two fight side by side, the more they will understand one another.",2013-09-18T15:44:30-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/d/c0/52321764379a9.jpg
1011425,Whizzer (Stanley Stewart),Stanley Stewart is a native of the alternate Earth (Earth-S) on which the organization of the superhuman champions known as the Squadron Supreme arose.,1969-12-31T19:00:00-0500,2,1,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009714,Wiccan,"Believing himself to be one of the Scarlet Witch's twin boys, Billy Kaplan also has reality-altering powers and is a member of the Young Avengers.",2011-09-19T16:21:04-0400,82,41,82,82,4,http://i.annihil.us/u/prod/marvel/i/mg/2/50/4c003a6e38300.jpg
1009715,Wild Child,"Kyle Gibney's mutant powers emerged at an early age and left him with a freakish appearance, horrifying his parents, who kicked him out of the house, where he was eventually found and experimented upon by the Secret Empire and, later, Department H, who dubbed Gibney Wild Child and placed him with Gamma Flight, the entry-level team whose recruits can eventually graduate to Alpha Flight.",-0001-11-30T00:00:00-0500,49,17,48,48,1,http://i.annihil.us/u/prod/marvel/i/mg/8/00/4c003a6b5d11a.jpg
1010994,Wild Child (Age of Apocalypse),"Kyle Gibney was one of the original volunteers for Beta Flight, Canada's attempt at building a super soldier program to secure their borders against the onslaught of Apocalypse and his Infinite soldiers.",2013-11-20T17:27:05-0500,8,3,7,7,1,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/528d36110a1b9.jpg
1011067,Wild Pack,,1969-12-31T19:00:00-0500,8,4,7,7,0,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4c0030ee76e95.jpg
1009716,Wildside,,1969-12-31T19:00:00-0500,19,6,19,19,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009633,William Stryker,"William Stryker became convinced that Satan had a plot to corrupt humankind by taking over their souls while still in the womb, resulting in their mutations.",2011-10-19T11:42:18-0400,11,5,15,15,0,http://i.annihil.us/u/prod/marvel/i/mg/b/90/4c003abcc72e7.jpg
1010680,Wilson Fisk,,2004-04-14T00:00:00-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011009,Wind Dancer,"Given the codename Wind Dancer, Sofia Mantega stepped up to lead the New Mutants.",1969-12-31T19:00:00-0500,15,2,30,30,1,http://i.annihil.us/u/prod/marvel/i/mg/2/20/4c0032802a24d.jpg
1010740,Winter Soldier,,2016-05-02T15:42:32-0400,229,112,245,245,11,http://i.annihil.us/u/prod/marvel/i/mg/d/03/5265478293c1e.jpg
1011043,Wither,"When his genetic mutation manifested, Kevin Ford accidentally killed his father with his lethal and uncontrollable touch, after which he was recruited as a student at the Xavier Institute.",1969-12-31T19:00:00-0500,12,3,17,17,0,http://i.annihil.us/u/prod/marvel/i/mg/5/b0/4c003235e6f1d.jpg
1011290,Wolf Cub,Nicholas Gleason enrolled at the Xavier Institute after being saved from a pair of mutant-haters by X-Men members Cyclops and Chamber.,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1011281,Wolfpack,,1969-12-31T19:00:00-0500,14,4,14,14,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009717,Wolfsbane,"Rahne Sinclair was an orphan in Scotland, raised by Reverend Craig, who, when her powers manifested, attempted to perform an exorcism to cast out what he perceived was the devil, after which Rahne was rescued by Doctor Moira MacTaggert who legally adopted her, and was introduced to Charles Xavier and enrolled as part of his New Mutants training team.",2016-02-08T11:05:36-0500,137,36,164,164,6,http://i.annihil.us/u/prod/marvel/i/mg/3/70/4c003a687658c.jpg
1010995,Wolfsbane (Age of Apocalypse),"An only child, Rahne Sinclair's mutant powers emerged during the culling of Scotland by the Apocalypse's Horseman Mikhail when her parents attempted to hide her, but failed, and Rahne was discovered by Mikhail's hounds and brought before him alongside her parents whom Mikhail made Rahne beg for their lives, making her pledge allegiance to Apocalypse.",2013-11-20T17:27:01-0500,1,1,1,1,0,http://i.annihil.us/u/prod/marvel/i/mg/3/20/528d3602d37e0.jpg
1010729,Wolver-dok,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1009718,Wolverine,"Born with super-human senses and the power to heal from almost any wound, Wolverine was captured by a secret Canadian organization and given an unbreakable skeleton and claws. Treated like an animal, it took years for him to control himself. Now, he's a premiere member of both the X-Men and the Avengers.",2016-05-02T12:21:44-0400,2734,754,3748,3748,44,http://i.annihil.us/u/prod/marvel/i/mg/2/60/537bcaef0f6cf.jpg
1017297,Wolverine (LEGO Marvel Super Heroes),,2013-09-18T11:16:20-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/00/5239c3b29cb40.jpg
1017325,Wolverine (Marvel War of Heroes),,2013-09-18T10:58:44-0400,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/1/60/5239bf9387906.jpg
1011006,Wolverine (Ultimate),"Decades after participating in military airdrops with Captain America during WWII, James Howlett was abducted and experimented upon by a covert government unit, who bonded unbreakable adamantium to his skeleton, implanted three claws in each arm, dubbed him Weapon X and supposedly programmed him to kill any human he came into contact with.",2014-03-05T13:58:52-0500,99,26,146,146,0,http://i.annihil.us/u/prod/marvel/i/mg/9/03/531773b76840c.jpg
1017479,Wolverine (X-Men: Battle of the Atom),,2014-01-15T19:44:36-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/6/90/52d72b4c8376c.jpg
1009719,Wonder Man,"Simon Williams agreed to undergo an experiment to give him superhuman powers, and Baron Zemo gave him the costumed guise of Wonder Man, warning Simon that he would die without further treatments from Zemo in order to ensure his loyalty, but Simon betrayed Zemo to the Avengers and ultimately joined their ranks.",2011-08-09T14:58:20-0400,269,96,323,323,8,http://i.annihil.us/u/prod/marvel/i/mg/5/40/4ce5a205a2322.jpg
1009720,Wong,"When Wong reached adulthood, the Ancient One sent him to the United States to his disciple, Doctor Stephen Strange, where has served Strange loyally and well for many years.",1969-12-31T19:00:00-0500,108,36,117,117,3,http://i.annihil.us/u/prod/marvel/i/mg/6/30/4ce5a21096f17.jpg
1015005,Wong (Ultimate),,2012-07-11T11:23:58-0400,3,2,2,2,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010737,Wraith,,1969-12-31T19:00:00-0500,15,8,17,17,2,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010884,Wrecker,"Dirk Garthwaite, the son of a construction worker and abusive father and husband, grew up filled with resentment and anger toward his father, who abandoned the family, and quickly turned to crime, in which he used a crowbar as a reminder of his father, destroying each place he robbed.",1969-12-31T19:00:00-0500,12,9,14,14,1,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010883,Wrecking Crew,,2013-11-20T17:26:57-0500,16,11,17,17,1,http://i.annihil.us/u/prod/marvel/i/mg/c/60/528d35dc8db1d.jpg
1009722,X-23,"A clone of the mutant Wolverine, X-23 was trained as a living weapon by a secretive government agency.  Now residing with the X-Men, she strives to recover her stolen youth and become a fully realized person.",2016-02-11T11:38:11-0500,288,74,303,303,5,http://i.annihil.us/u/prod/marvel/i/mg/2/a0/50fec5ed6f3de.jpg
1010804,X-51,,1969-12-31T19:00:00-0500,0,0,0,0,0,http://i.annihil.us/u/prod/marvel/i/mg/f/d0/4c003727804b4.jpg
1011418,X-Babies,,1969-12-31T19:00:00-0500,14,6,15,15,0,http://i.annihil.us/u/prod/marvel/i/mg/6/10/4c002e198a6f3.jpg
1009723,X-Cutioner,,1969-12-31T19:00:00-0500,4,4,5,5,0,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available.jpg
1010738,X-Factor,,2016-02-11T12:19:50-0500,217,45,273,273,10,http://i.annihil.us/u/prod/marvel/i/mg/5/03/5274136b4372f.jpg
1010739,X-Factor Investigations,,2013-11-20T17:26:52-0500,14,1,27,27,0,http://i.annihil.us/u/prod/marvel/i/mg/f/80/528d35f020202.jpg
1009724,X-Force,,2016-02-10T16:13:08-0500,370,52,581,581,8,http://i.annihil.us/u/prod/marvel/i/mg/3/03/52603663b553d.jpg
1009725,X-Man,"A clone of Nathan Summers (Cable), Nate Grey was created in the ""Age of Apocalypse"" timeline by that timeline's Mr. Sinister for the sole purpose of destroying Apocalypse.",2014-04-29T14:14:20-0400,113,33,209,209,5,http://i.annihil.us/u/prod/marvel/i/mg/d/10/535febd73f84f.jpg
1009726,X-Men,"Feared and hated by humans because they're different, the X-Men are heroic mutants, individuals born with special powers who've sworn to use their gifts to protect mutants as well as humans.",2017-01-24T15:44:42-0500,4083,1039,5760,5760,43,http://i.annihil.us/u/prod/marvel/i/mg/8/03/510c08f345938.jpg
